Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	relative_bl[28]	relative_bl[29]	relative_bl[30]	relative_bl[31]	relative_bl[32]	relative_bl[33]	relative_bl[34]	relative_bl[35]	relative_bl[36]	relative_bl[37]	relative_bl[38]	relative_bl[39]	relative_bl[40]	relative_bl[41]	relative_bl[42]	relative_bl[43]	relative_bl[44]	relative_bl[45]	relative_bl[46]	relative_bl[47]	relative_bl[48]	relative_bl[49]	relative_bl[50]	relative_bl[51]	relative_bl[52]	relative_bl[53]	relative_bl[54]	relative_bl[55]	relative_bl[56]	relative_bl[57]	relative_bl[58]	relative_bl[59]	relative_bl[60]	relative_bl[61]	relative_bl[62]	relative_bl[63]	relative_bl[64]	relative_bl[65]	relative_bl[66]	relative_bl[67]	relative_bl[68]	relative_bl[69]	relative_bl[70]	relative_bl[71]	relative_bl[72]	relative_bl[73]	relative_bl[74]	relative_bl[75]	relative_bl[76]	relative_bl[77]	tree_length
10	0	-898.8745	-1029.163	130.2883	1.726484	0.5792117	0.0123377	0.00142727	0.0277629	0.0353348	0.00188233	0.0126469	0.0692743	0.0351264	0.00404008	0.0302658	0.0301406	0.0226315	0.0234586	0.0356844	0.00443415	0.00886598	0.00353206	0.00398676	0.00158267	0.00825335	0.0149082	0.0199323	0.0198602	0.00190305	0.0278375	0.0221947	0.0113064	0.0119455	0.00581386	0.00123261	0.0129116	0.00820617	0.00492888	0.0299345	0.00886967	0.00231087	0.000297125	0.00424493	0.00215844	0.012322	0.00274325	0.0799483	0.0532001	0.0432527	0.139278	0.00226112	0.0598005	0.0441771	0.0115046	0.00467817	0.0210068	0.0403435	0.00620786	0.000942373	0.00200145	0.00605247	0.0381953	0.00910557	0.0160158	0.0215465	0.0031426	0.0359557	0.112339	0.0479254	0.00628297	0.00205254	0.0329202	0.0271456	0.00885888	0.0158976	0.0137124	0.017506	0.00157887	0.0259689	0.0289507	0.00964029	0.0225351	0.0488507	0.300517	0.870331	2.7803	0.007661	0.00088625	0.0172391	0.0219408	0.00116881	0.00785299	0.0430152	0.0218114	0.00250865	0.0187933	0.0187155	0.0140528	0.0145664	0.0221579	0.00275334	0.00550525	0.0021932	0.00247554	0.000982742	0.00512484	0.00925707	0.0123768	0.012332	0.00118168	0.0172854	0.0137816	0.00702058	0.00741747	0.00361006	0.000765379	0.00801731	0.00509554	0.00306054	0.0185875	0.00550754	0.00143491	0.000184497	0.00263585	0.00134026	0.00765123	0.00170339	0.0496431	0.033034	0.0268574	0.0864833	0.00140402	0.0371325	0.0274313	0.00714365	0.00290486	0.0130439	0.0250509	0.00385471	0.000585157	0.00124278	0.00375822	0.023717	0.00565402	0.00994486	0.0133791	0.00195136	0.0223263	0.069756	0.0297588	0.00390135	0.0012745	0.0204414	0.0168558	0.00550083	0.00987147	0.00851461	0.0108702	0.000980385	0.0161251	0.0179767	0.00598604	0.0139929	1.610461
11	1	-909.4661	-1040.034	130.5676	0.9062017	1.103507	0.0271038	0.00661275	0.0051683	0.00792448	0.0124676	0.00939716	0.00612581	0.0338608	0.00145434	0.00176216	0.031017	0.0898382	0.0100566	0.0397506	0.0175504	0.00185066	0.000941738	0.00984309	0.0131724	0.000952436	0.00877033	0.0111117	0.00956662	0.000861593	0.0148285	0.0333005	0.00208876	0.00166507	0.00430073	0.00694825	0.0288484	0.00903603	0.046744	0.0237842	0.00510946	0.00915559	0.012472	0.00394185	0.0199176	0.0416658	0.0195568	0.024354	0.0178605	0.0231944	0.0124135	0.0171845	0.0307258	0.0115198	0.0742254	0.0164673	0.0340827	0.0107611	0.023669	0.0206537	0.0572914	0.0376085	0.0276339	0.0289574	0.0109715	0.0120819	0.0462576	0.0033232	0.0334612	0.190693	0.106433	0.00467556	0.180039	0.0347151	0.0251254	0.0166751	0.0678078	0.0345538	0.116028	0.0435944	0.00836541	0.103194	0.00438007	0.157131	0.505796	1.01524	2.32184	0.0125976	0.00307355	0.00240218	0.00368323	0.00579482	0.00436772	0.00284723	0.0157382	0.000675965	0.000819039	0.0144164	0.041756	0.00467421	0.0184757	0.00815726	0.000860173	0.000437712	0.00457498	0.00612241	0.000442684	0.00407638	0.00516465	0.00444648	0.000400461	0.00689214	0.0154778	0.00097084	0.000773908	0.00199894	0.00322949	0.0134085	0.00419987	0.0217262	0.0110547	0.00237483	0.00425544	0.00579687	0.00183214	0.00925754	0.0193659	0.00908982	0.0113196	0.00830139	0.0107805	0.00576967	0.00798721	0.0142811	0.00535432	0.0344993	0.00765384	0.0158414	0.00500166	0.0110012	0.00959969	0.0266286	0.0174801	0.012844	0.0134591	0.00509944	0.00561557	0.0215002	0.00154459	0.0155525	0.0886323	0.0494693	0.00217316	0.0836808	0.0161353	0.0116781	0.00775046	0.0315165	0.0160603	0.0539287	0.0202623	0.00388817	0.0479639	0.00203582	2.151502
12	0	-898.6826	-1028.74	130.0569	1.547293	0.6462901	0.0211012	0.00139426	0.0118192	0.0149755	0.00727479	0.00909006	0.0364603	0.021508	0.00037835	0.0173434	0.0310714	0.0384504	0.0332847	0.0676762	0.00539141	0.00966332	0.00444063	0.00242627	0.00385047	0.001454	0.0149872	0.0160727	0.00794105	0.00230677	0.0405344	0.0126084	0.0154398	0.00361391	0.0172904	0.00600024	0.0180534	0.0108532	0.0399125	0.0230624	0.00412388	0.00187229	0.000557468	0.00993043	0.00407981	0.00862792	0.00128352	0.201441	0.0599918	0.0590651	0.14628	0.00641606	0.0816623	0.070206	0.0267316	0.00638841	0.0451189	0.0550922	0.0111531	0.00282564	0.0074475	0.0486078	0.0102353	0.0124344	0.0218709	0.0294235	0.003919	0.0452234	0.153408	0.031497	0.0085799	0.00233055	0.0858956	0.0565323	0.0100891	0.00851417	0.0187254	0.0239058	0.00215608	0.00545438	0.0228008	0.0237863	0.0176529	0.0627745	0.337047	0.903215	2.69696	0.0104406	0.000689864	0.00584799	0.0074097	0.00359948	0.00449765	0.0180401	0.0106419	0.000187203	0.00858132	0.0153737	0.0190248	0.0164689	0.0334854	0.00266761	0.00478129	0.00219717	0.00120049	0.00190516	0.000719421	0.0074155	0.00795259	0.00392913	0.00114136	0.0200559	0.00623847	0.0076394	0.00178812	0.00855507	0.00296885	0.00893262	0.00537003	0.0197482	0.011411	0.00204044	0.000926385	0.000275829	0.00491345	0.00201864	0.00426899	0.000635071	0.0996706	0.0296832	0.0292247	0.0723775	0.00317459	0.0404055	0.0347371	0.0132265	0.00316091	0.0223243	0.027259	0.00551844	0.00139809	0.00368493	0.0240506	0.00506428	0.00615238	0.0108214	0.0145584	0.00193908	0.022376	0.0759045	0.0155843	0.00424523	0.00115313	0.0425001	0.0279715	0.00499198	0.00421271	0.00926512	0.0118283	0.0010668	0.00269876	0.0112816	0.0117692	0.00873444	2.021068
13	1	-914.6655	-1045.318	130.6529	1.094597	0.9135782	0.0410911	0.00159371	0.00702238	0.00418747	0.0127134	0.0104354	0.00917506	0.0273077	0.000983995	0.000715047	0.0341655	0.0573364	0.0104804	0.0292894	0.0179961	0.0189406	0.00141308	0.0257911	0.00167794	0.00428902	0.0313904	0.00815157	0.0210367	0.0113821	0.0193126	0.0325755	0.00969544	0.00326811	0.00123898	0.00203258	0.0224367	0.012903	0.0324051	0.0239492	0.0110434	0.00731027	0.0014806	0.00367313	0.0145317	0.0108497	0.00499834	0.0196928	0.0174716	0.00931768	0.00490783	0.0168104	0.0300569	0.0111048	0.067701	0.00785335	0.0333407	0.0102372	0.0308081	0.00488751	0.00713477	0.0266152	0.0298794	0.0169338	0.00138947	0.0126165	0.0550103	0.00589544	0.0102512	0.177523	0.0878256	0.00381931	0.17612	0.0256948	0.00604318	0.0163121	0.078116	0.0418053	0.0454687	0.0618377	0.00819453	0.110149	0.00673593	0.119404	0.44914	0.984062	2.44739	0.0218822	0.000848697	0.00373962	0.00222995	0.00677028	0.00555715	0.00488599	0.0145422	0.000524006	0.000380784	0.0181941	0.0305333	0.00558113	0.0155974	0.00958345	0.0100864	0.000752506	0.0137345	0.000893551	0.00228403	0.0167163	0.00434095	0.0112027	0.00606133	0.0102845	0.0173474	0.0051631	0.00174036	0.000659793	0.00108241	0.0119482	0.00687122	0.0172566	0.0127536	0.00588096	0.00389293	0.000788461	0.00195605	0.00773853	0.00577777	0.00266176	0.010487	0.00930416	0.00496194	0.00261356	0.00895202	0.0160062	0.00591362	0.0360528	0.00418214	0.0177549	0.00545163	0.0164062	0.00260274	0.00379947	0.0141734	0.0159117	0.00901777	0.000739934	0.00671863	0.0292946	0.0031395	0.00545908	0.0945361	0.0467697	0.0020339	0.093789	0.0136832	0.00321817	0.00868667	0.041599	0.0222626	0.0242134	0.0329304	0.00436383	0.0586576	0.00358708	1.877831
14	0	-906.1056	-1036.458	130.3519	1.312888	0.7616794	0.0356882	0.00203341	0.0038269	0.00673217	0.00726416	0.00660662	0.0100143	0.0544794	0.00551528	0.0194674	0.0135041	0.0402263	0.0319508	0.0377449	0.00159063	0.00700607	0.00171471	0.00348512	0.00407204	0.00759132	0.0161499	0.0144086	0.00356059	0.00157148	0.0392822	0.0238337	0.00944052	0.00367329	0.00915982	0.00627736	0.0669505	0.00302432	0.0403257	0.0241275	0.00126854	0.00791971	0.000678416	0.00748495	0.0130229	0.00579998	0.00561858	0.147352	0.0427019	0.0977477	0.113018	0.00693162	0.123424	0.0734485	0.0175158	0.0176823	0.0192141	0.0283087	0.0214948	0.00576671	0.00743395	0.0508528	0.00891826	0.0128716	0.0222199	0.0460436	0.00877476	0.00351116	0.140342	0.0407635	0.0164256	0.00332155	0.0786583	0.0431347	0.0156832	0.0276451	0.0397227	0.0250099	0.0044944	0.00660211	0.0136414	0.0230363	0.00264888	0.0873826	0.391236	0.945744	2.57564	0.018204	0.00103721	0.00195205	0.00343398	0.00370535	0.00336994	0.00510817	0.0277892	0.00281327	0.00993007	0.00688827	0.0205188	0.0162976	0.0192531	0.00081136	0.0035737	0.000874649	0.00177771	0.00207709	0.00387222	0.00823784	0.00734964	0.00181621	0.000801589	0.0200373	0.0121572	0.00481548	0.00187369	0.00467229	0.00320199	0.0341505	0.00154266	0.0205696	0.0123071	0.000647065	0.00403973	0.00034605	0.00381797	0.00664278	0.00295849	0.00286596	0.0751623	0.0217816	0.0498597	0.0576491	0.00353572	0.062957	0.037465	0.00893458	0.00901949	0.00980081	0.0144399	0.0109642	0.00294152	0.00379195	0.0259393	0.00454908	0.00656559	0.011334	0.0234862	0.00447588	0.00179099	0.0715863	0.0207929	0.00837849	0.00169427	0.0401225	0.0220024	0.00799976	0.0141014	0.020262	0.0127572	0.00229253	0.00336764	0.00695827	0.0117505	0.00135115	1.960455
15	1	-925.2291	-1055.93	130.7005	1.14509	0.8732934	0.0316516	0.00173593	0.00583236	0.0110023	0.0428902	0.013118	0.050713	0.0559983	0.000554039	0.00121427	0.0143273	0.0938555	0.019784	0.0431777	0.0105085	0.0230853	0.00420253	0.0241714	0.00329155	0.00402512	0.017425	0.01346	0.00766152	0.00265974	0.047238	0.0141104	0.00850278	0.00689958	0.00332908	0.00168814	0.0113456	0.0137027	0.0167951	0.0229585	0.00437767	0.00862643	0.00814166	0.00662495	0.0106298	0.00901108	0.014606	0.00595133	0.0399503	0.0353185	0.00495974	0.00983768	0.0124665	0.0151511	0.0596567	0.00921085	0.0282831	0.00818718	0.0216415	0.00455161	0.0113205	0.0288783	0.0158528	0.0127549	0.00265356	0.0365334	0.0281484	0.00624824	0.0258167	0.14744	0.00717682	0.00580387	0.107302	0.0203408	0.0259407	0.0118148	0.0648783	0.0316623	0.0345017	0.0513586	0.00085236	0.118492	0.0238175	0.111033	0.43505	0.975364	2.47855	0.0177849	0.000975416	0.00327718	0.00618216	0.0240999	0.00737098	0.0284955	0.0314652	0.000311313	0.000682296	0.00805044	0.0527371	0.0111166	0.0242614	0.00590469	0.0129716	0.00236139	0.0135818	0.00184951	0.0022617	0.00979105	0.0075631	0.00430498	0.0014945	0.0265429	0.00792856	0.00477769	0.00387685	0.0018706	0.000948559	0.00637507	0.00769948	0.00943712	0.0129003	0.0024598	0.00484716	0.00457477	0.00372254	0.00597284	0.00506329	0.00820707	0.00334403	0.0224479	0.0198453	0.00278686	0.00552776	0.0070049	0.00851333	0.0335209	0.00517555	0.0158922	0.00460035	0.0121603	0.00255753	0.00636095	0.0162266	0.00890761	0.00716693	0.00149103	0.020528	0.0158165	0.00351087	0.0145063	0.0828459	0.00403263	0.00326118	0.0602925	0.0114295	0.014576	0.0066387	0.0364549	0.0177909	0.0193864	0.0288582	0.000478938	0.0665803	0.013383	1.779686
16	0	-922.7607	-1053.524	130.7638	0.8444174	1.184249	0.0391384	0.00162795	0.00249991	0.00367549	0.00663369	0.00252426	0.0101661	0.048773	0.0388671	0.0309828	0.0087116	0.040836	0.0194478	0.00885557	0.0141684	0.0101673	0.000431461	0.00245021	0.00309275	0.0133043	0.0163947	0.0103124	0.0325138	0.0115207	0.0258839	0.0109326	0.00958361	0.00555697	0.000584946	0.00494745	0.0679653	0.0015098	0.0284392	0.0280922	0.00789769	0.0494013	0.000320391	0.016981	0.0102727	0.0162953	0.00195349	0.156116	0.0211605	0.0887534	0.189533	0.00674632	0.0634221	0.0745617	0.0218443	0.0179503	0.0195053	0.0287378	0.00969343	0.0177814	0.00857744	0.0474891	0.0627649	0.0166547	0.0167393	0.0156934	0.00912707	0.00447955	0.104468	0.0531953	0.015579	0.0106351	0.0734291	0.0129663	0.00977317	0.0505855	0.0262384	0.0379936	0.00927506	0.0132847	0.0136981	0.0157952	0.00909771	0.172187	0.5259	1.02489	2.27702	0.0194037	0.00080709	0.00123938	0.0018222	0.00328879	0.00125145	0.00504007	0.0241803	0.0192692	0.0153604	0.00431896	0.0202453	0.00964165	0.00439034	0.00702427	0.00504067	0.000213906	0.00121474	0.0015333	0.00659588	0.00812802	0.00511259	0.0161194	0.00571164	0.0128325	0.00542008	0.00475128	0.00275499	0.000289999	0.00245281	0.0336952	0.000748514	0.0140993	0.0139273	0.00391545	0.0244917	0.000158841	0.0084187	0.00509291	0.00807876	0.000968482	0.077398	0.0104908	0.0440014	0.0939648	0.00334463	0.0314428	0.0369655	0.0108298	0.00889925	0.00967016	0.0142474	0.00480573	0.00881549	0.00425245	0.0235438	0.031117	0.00825694	0.00829884	0.00778032	0.00452494	0.00222083	0.0517924	0.0263727	0.00772362	0.0052726	0.0364041	0.00642832	0.00484526	0.0250788	0.0130083	0.0188362	0.00459831	0.00658618	0.00679113	0.00783081	0.00451038	2.017059
17	1	-929.472	-1060.183	130.7112	1.270343	0.7871892	0.0212107	0.000844143	0.000512307	0.00939655	0.0423923	0.0132821	0.0206725	0.0507714	0.0106758	0.00216733	0.0395912	0.067301	0.00729357	0.0508858	0.00254581	0.0110629	0.00415375	0.0256632	0.0132049	0.00172405	0.00295235	0.0101233	0.0162362	0.00702949	0.0271278	0.0177235	0.00340235	0.0104998	0.00682861	0.00737729	0.0112139	0.00878624	0.0117829	0.0246267	0.0088771	0.00156004	0.0197851	0.0115274	0.0183238	0.00860422	0.0127544	0.00114581	0.0172532	0.0587343	0.00338926	0.0123444	0.0283752	0.004297	0.0227154	0.0124361	0.0418083	0.00984586	0.0348661	0.00262531	0.00359176	0.0132071	0.0193948	0.00332038	0.0019543	0.00405388	0.0362498	0.0100828	0.0437207	0.145728	0.0230871	0.0057365	0.0897312	0.0317612	0.0215492	0.0144558	0.0776279	0.0171929	0.0341012	0.0484574	0.000326024	0.0761998	0.0298885	0.0928299	0.401925	0.953341	2.5519	0.0129039	0.000513547	0.00031167	0.00571654	0.02579	0.00808038	0.0125764	0.0308876	0.00649481	0.00131853	0.0240859	0.0409436	0.00443716	0.0309571	0.00154879	0.0067303	0.002527	0.0156126	0.00803342	0.00104885	0.00179611	0.0061587	0.00987752	0.0042765	0.0165036	0.0107824	0.00206988	0.00638772	0.00415429	0.00448809	0.00682216	0.00534525	0.0071683	0.014982	0.00540052	0.000949076	0.0120365	0.0070129	0.0111476	0.00523451	0.00775934	0.000697072	0.0104963	0.035732	0.00206191	0.0075099	0.0172625	0.00261414	0.0138193	0.00756567	0.0254347	0.00598988	0.0212113	0.00159715	0.0021851	0.00803476	0.0117991	0.00202	0.00118893	0.00246624	0.0220531	0.00613402	0.0265981	0.088656	0.0140454	0.00348989	0.0545893	0.0193224	0.0131098	0.00879443	0.0472262	0.0104596	0.020746	0.0294798	0.000198342	0.0463574	0.0181831	1.643748
18	0	-897.632	-1028.629	130.9967	1.021957	0.9785146	0.031834	0.00185849	0.00137213	0.00154489	0.0129637	0.0034726	0.00766627	0.0367797	0.0106137	0.0233641	0.00421255	0.0372989	0.0166211	0.0259018	0.00713419	0.00766717	0.000243148	0.0100998	0.0202117	0.0100328	0.0124935	0.00587097	0.0258354	0.00334489	0.019519	0.0126102	0.0136298	0.0040821	0.000374294	0.00373087	0.0100382	0.000457731	0.021446	0.021027	0.00684735	0.0380018	0.000662456	0.0161368	0.00557893	0.0194653	0.00638258	0.0706367	0.0399937	0.0669289	0.142926	0.00604598	0.0478265	0.0536959	0.0164728	0.0135363	0.012657	0.0324571	0.00937662	0.00358567	0.00256146	0.023228	0.047331	0.00288222	0.0104286	0.0174991	0.00375997	0.00997676	0.107502	0.0228246	0.0200567	0.00801995	0.0730892	0.015437	0.0114237	0.0595426	0.0160773	0.037748	0.0101184	0.0223864	0.0105473	0.0208759	0.018781	0.132647	0.470197	0.996347	2.40081	0.0198137	0.00115674	0.000854025	0.000961549	0.00806871	0.00216137	0.00477154	0.022892	0.00660602	0.014542	0.00262192	0.0232151	0.0103451	0.0161215	0.00444037	0.00477211	0.000151337	0.00628618	0.0125799	0.00624446	0.00777606	0.00365413	0.0160801	0.00208188	0.0121488	0.00784871	0.00848332	0.00254073	0.000232963	0.00232212	0.00624785	0.000284895	0.0133481	0.0130874	0.00426184	0.0236526	0.000412317	0.0100437	0.00347237	0.0121154	0.00397257	0.0439648	0.0248924	0.041657	0.0889584	0.00376306	0.0297676	0.0334207	0.0102528	0.0084251	0.0078778	0.0202015	0.00583608	0.00223175	0.00159427	0.0144573	0.0294592	0.00179391	0.00649085	0.0108916	0.00234023	0.00620961	0.0669101	0.0142062	0.0124835	0.00499168	0.0454913	0.00960807	0.00711022	0.0370598	0.0100066	0.0234946	0.00629774	0.0139334	0.0065647	0.0129933	0.0116895	1.606665
19	1	-929.3893	-1059.714	130.3249	1.696367	0.5894951	0.0283745	0.000530736	0.000470879	0.0126464	0.0256714	0.0119809	0.0186473	0.0166584	0.00479789	0.000809969	0.034744	0.0715751	0.00360634	0.0296406	0.0142184	0.00997915	0.00338452	0.0225699	0.0161284	0.00122023	0.00266312	0.0062672	0.0155479	0.00381969	0.032763	0.00414636	0.00550366	0.0120562	0.00335511	0.0130768	0.00841277	0.00315831	0.00153805	0.0207183	0.00646751	0.000649721	0.0178468	0.00475516	0.0165287	0.0144041	0.0124196	0.00724188	0.015563	0.0529805	0.00858021	0.00405227	0.0472385	0.000755673	0.0124647	0.0139424	0.0369859	0.00763531	0.0314505	0.0028208	0.0029813	0.0119133	0.0296591	0.0256931	0.000306979	0.00563218	0.0326986	0.0228131	0.0369591	0.145361	0.0638636	0.00517453	0.0815736	0.0286497	0.0223344	0.00975225	0.107559	0.0176195	0.0379779	0.0437103	0.000655446	0.0687349	0.0269605	0.0509489	0.306382	0.875863	2.76681	0.0176893	0.000330873	0.000293557	0.00788402	0.0160041	0.00746919	0.0116252	0.0103852	0.00299111	0.000504953	0.0216602	0.0446215	0.00224827	0.0184786	0.00886404	0.00622123	0.00210999	0.0140706	0.0100548	0.000760717	0.00166025	0.00390712	0.0096929	0.00238128	0.0204252	0.00258494	0.00343111	0.00751613	0.00209165	0.00815239	0.00524471	0.00196896	0.000958854	0.0129163	0.004032	0.00040505	0.0111261	0.00296447	0.0103044	0.00897987	0.00774265	0.00451475	0.00970232	0.0330292	0.0053491	0.00252628	0.0294495	0.000471103	0.00777078	0.00869203	0.0230578	0.00476002	0.0196069	0.00175855	0.00185861	0.00742702	0.0184902	0.0160176	0.000191378	0.00351123	0.020385	0.0142222	0.0230411	0.0906215	0.039814	0.00322592	0.0508548	0.0178609	0.0139238	0.00607977	0.0670547	0.0109844	0.0236763	0.02725	0.00040862	0.0428509	0.0168078	1.604048
20	0	-901.6104	-1032.098	130.488	1.27014	0.7873148	0.0194302	0.00191736	0.015029	0.00292555	0.0123659	0.00278674	0.0209849	0.0515474	0.00705044	0.0529266	0.010984	0.0522598	0.0121937	0.0421913	0.012064	0.00662053	0.000499112	0.00930311	0.0275652	0.000348866	0.00952625	0.0207036	0.0402548	0.0026865	0.0137387	0.0452881	0.016643	0.00606254	0.00246003	0.00192172	0.012155	0.0041218	0.00387908	0.0392486	0.00216511	0.0244423	0.00123368	0.00888946	0.00717784	0.0111477	0.00894529	0.0989985	0.045584	0.0742671	0.104802	0.00467244	0.0892949	0.0334953	0.0341808	0.0374984	0.0154238	0.0558511	0.0180311	0.00141207	0.00821179	0.0325544	0.0493099	0.00556003	0.0071908	0.00612183	0.00410854	0.0027144	0.148166	0.00756489	0.0459023	0.00118127	0.0374366	0.0235309	0.00537117	0.08345	0.00347163	0.0388917	0.014181	0.0309153	0.0200383	0.0128324	0.0212255	0.0928567	0.401976	0.953377	2.55179	0.0104065	0.0010269	0.00804926	0.00156687	0.00662297	0.00149253	0.0112391	0.0276079	0.00377609	0.0283465	0.00588283	0.0279894	0.00653072	0.0225969	0.00646127	0.00354584	0.000267316	0.00498258	0.0147635	0.000186846	0.00510209	0.0110885	0.0215598	0.00143884	0.0073582	0.0242555	0.00891369	0.00324699	0.00131755	0.00102924	0.00651001	0.00220756	0.00207756	0.0210208	0.00115959	0.0130908	0.000660737	0.00476103	0.00384432	0.00597051	0.00479094	0.0530218	0.024414	0.0397762	0.0561302	0.00250248	0.0478248	0.0179395	0.0183066	0.0200835	0.00826071	0.0299128	0.00965713	0.000756278	0.00439809	0.0174355	0.0264095	0.00297785	0.00385126	0.00327874	0.00220046	0.00145379	0.0793551	0.00405162	0.0245845	0.00063267	0.0200504	0.0126028	0.0028767	0.0446943	0.00185935	0.0208297	0.00759511	0.0165577	0.0107322	0.00687282	0.011368	1.867127
21	1	-928.2197	-1058.255	130.0351	1.762354	0.5674229	0.0374367	0.00617201	0.0144208	0.0190025	0.0252867	0.0234231	0.0443845	0.0238486	0.0106991	0.0338021	0.041382	0.0775623	0.00908707	0.0555907	0.00592326	0.0118857	0.00428392	0.0205593	0.0162801	0.00112742	0.00129868	0.00207896	0.0204466	0.00112665	0.0546074	0.0170305	0.0163314	0.00586242	0.00254543	0.0149967	0.00846026	0.0091933	0.00533888	0.0283503	0.0115932	0.00254341	0.0131737	0.00210143	0.0181949	0.00346542	0.023298	0.00829328	0.00780016	0.0547906	0.0132451	0.00808702	0.0426036	0.0010114	0.00812458	0.0100041	0.0440522	0.0123502	0.0170096	0.00219116	0.00365626	0.00976003	0.0219675	0.0306018	2.43283e-05	0.0131118	0.0251655	0.0303684	0.0440203	0.164678	0.0756177	0.00175747	0.1181	0.02455	0.00918999	0.0158619	0.0755996	0.014482	0.0228105	0.0520613	0.00529478	0.0564243	0.0389538	0.0464663	0.293671	0.863743	2.79612	0.0204816	0.00337671	0.00788965	0.0103963	0.0138344	0.0128148	0.0242828	0.0130476	0.00585349	0.0184932	0.0226401	0.0424344	0.00497155	0.0304138	0.00324062	0.00650268	0.00234374	0.011248	0.00890687	0.00061681	0.000710512	0.0011374	0.0111864	0.00061639	0.0298758	0.0093174	0.00893494	0.00320734	0.00139261	0.00820471	0.00462862	0.00502966	0.00292091	0.0155105	0.00634267	0.00139151	0.00720735	0.00114969	0.00995447	0.00189593	0.0127464	0.00453726	0.00426748	0.029976	0.00724643	0.00442442	0.0233085	0.000553337	0.00444497	0.00547324	0.024101	0.00675679	0.00930595	0.00119879	0.00200035	0.00533972	0.0120185	0.0167423	1.331e-05	0.00717346	0.0137681	0.0166146	0.0240835	0.0900956	0.0413706	0.000961516	0.0646124	0.0134313	0.00502786	0.00867808	0.0413606	0.00792309	0.0124796	0.0284828	0.00289678	0.0308698	0.0213117	1.827815
22	0	-906.4925	-1037.275	130.7827	1.126002	0.888098	0.0154413	0.00429408	0.0211856	0.000109755	0.00562835	0.0048679	0.0176637	0.0184685	0.00441265	0.0368047	0.0116922	0.0344054	0.0160909	0.0406732	0.018686	0.0181087	0.0012207	0.00739324	0.00533192	0.000277246	0.00466898	0.0134767	0.0134046	0.00252715	0.0155955	0.0357594	0.0132263	0.00201812	0.0042901	0.000166556	0.00531628	0.00368937	0.0029915	0.0311911	0.0093671	0.00864782	0.00294775	0.0173621	0.00581864	0.00885915	0.00795745	0.0892632	0.0247336	0.159142	0.0953009	0.00221657	0.050824	0.00857799	0.0363072	0.0298002	0.0111279	0.101542	0.00972324	0.00117234	0.0432004	0.0170687	0.0299271	0.00659733	0.00629906	0.0216689	0.00190668	0.00496421	0.117749	0.0237207	0.036739	0.00342224	0.0591336	0.0106634	0.00600958	0.0663183	0.0218114	0.0309075	0.0249289	0.0245686	0.00853189	0.0218149	0.016868	0.114122	0.440326	0.978666	2.46689	0.00899537	0.00250152	0.0123417	6.39381e-05	0.0032788	0.0028358	0.01029	0.0107588	0.0025706	0.0214406	0.00681128	0.0200429	0.00937378	0.0236942	0.0108856	0.0105492	0.00071112	0.00430694	0.00310611	0.00016151	0.00271992	0.00785088	0.00780888	0.0014722	0.0090852	0.0208317	0.007705	0.00117566	0.0024992	9.70276e-05	0.00309701	0.00214925	0.0017427	0.0181704	0.00545681	0.0050378	0.00171721	0.0101143	0.00338966	0.00516091	0.00463562	0.0520004	0.0144086	0.0927082	0.0555176	0.00129127	0.0296076	0.00499712	0.0211508	0.0173602	0.00648258	0.0591533	0.00566428	0.000682951	0.0251665	0.00994337	0.0174341	0.00384328	0.00366953	0.0126232	0.00111074	0.00289191	0.0685946	0.0138185	0.0214023	0.00199363	0.0344484	0.00621197	0.00350089	0.0386338	0.0127063	0.0180052	0.0145223	0.0143125	0.00497026	0.0127083	0.00982649	1.716588
