Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	tree_length
452	0	-992.8204	-1023.39	30.56999	0.2002348	4.994138	0.299096	0.211391	0.0461959	0.234961	0.0921805	0.0875079	0.226497	0.0650799	0.191232	0.180858	0.179353	0.160154	0.151599	0.360426	0.135533	0.0700446	0.213379	0.20748	0.199829	0.0407889	0.0623942	0.0318512	0.0273499	0.0359778	0.206545	0.237221	0.0568041	0.501834	0.80382	1.08331	1.61103	0.0745553	0.0526932	0.0115152	0.0585685	0.0229777	0.021813	0.0564588	0.0162224	0.0476683	0.0450824	0.0447072	0.0399214	0.037789	0.0898431	0.0337842	0.01746	0.0531887	0.0517183	0.0498112	0.0101674	0.0155529	0.00793951	0.00681748	0.00896815	0.0514853	0.0591318	0.0141595	4.01173
453	1	-983.6071	-1013.685	30.07816	0.2319153	4.311919	0.716125	0.11307	0.0777191	0.339818	0.109699	0.259833	0.102803	0.0355179	0.203813	0.111356	0.313438	0.17239	0.306909	0.206877	0.128062	0.0507978	0.111538	0.0611792	0.124183	0.0147695	0.165035	0.116464	0.134345	0.0458205	0.173432	0.106097	0.170784	0.470718	0.785349	1.08424	1.6597	0.16014	0.0252847	0.0173795	0.07599	0.0245308	0.0581039	0.0229887	0.00794251	0.0455766	0.0249014	0.070091	0.0385498	0.068631	0.0462619	0.0286373	0.0113594	0.024942	0.0136809	0.0277698	0.00330275	0.0369051	0.0260437	0.0300423	0.0102464	0.0387829	0.0237253	0.0381907	4.471876
454	0	-986.521	-1017.136	30.61537	0.2528136	3.955484	0.338297	0.209913	0.120307	0.186194	0.0767681	0.0971037	0.224914	0.02768	0.189895	0.0206652	0.359188	0.0319222	0.279825	0.148839	0.138355	0.0695549	0.162558	0.189932	0.235892	0.0888059	0.101192	0.131788	0.0126895	0.0111646	0.180898	0.195249	0.0841761	0.4519	0.773655	1.08441	1.69004	0.0864376	0.0536345	0.0307395	0.0475741	0.0196149	0.0248108	0.0574673	0.00707247	0.0485198	0.00528012	0.0917755	0.00815639	0.0714977	0.0380295	0.0353509	0.0177718	0.041535	0.0485293	0.0602725	0.0226906	0.0258555	0.033673	0.00324227	0.00285266	0.0462209	0.0498877	0.0215077	3.913769
455	1	-986.7636	-1017.003	30.2399	0.02259442	44.25871	0.70115	0.370395	0.226137	0.332712	0.0631199	0.0937383	0.0926114	0.0443744	0.208935	0.0892645	0.424774	0.0738648	0.300492	0.202552	0.0527781	0.115688	0.109205	0.0504941	0.144282	0.0571825	0.169284	0.091425	0.235007	0.0203112	0.034306	0.0481578	0.167213	0.815926	0.944959	1.04215	1.19697	0.15514	0.0819558	0.0500365	0.0736178	0.0139663	0.0207411	0.0204917	0.00981853	0.0462301	0.0197512	0.093988	0.0163437	0.0664885	0.0448177	0.011678	0.0255977	0.0241634	0.0111726	0.0319248	0.0126525	0.0374567	0.0202292	0.0519989	0.00449416	0.00759075	0.0106557	0.0369985	4.519454
456	0	-992.0887	-1022.306	30.21682	0.1563689	6.395134	0.39084	0.155116	0.162371	0.297922	0.0372061	0.0640646	0.248931	0.0306358	0.140171	0.038003	0.385325	0.0562101	0.309706	0.0797575	0.0632146	0.10835	0.213602	0.299779	0.223583	0.109743	0.0440915	0.236562	0.0355487	0.0198535	0.246669	0.308874	0.102632	0.551396	0.831214	1.08036	1.53703	0.0886506	0.0351837	0.0368291	0.067575	0.00843912	0.0145312	0.0564628	0.00694884	0.0317938	0.00861987	0.0873998	0.0127496	0.0702479	0.0180907	0.0143384	0.0245762	0.0484494	0.0679963	0.0507134	0.024892	0.0100009	0.0536573	0.0080632	0.00450319	0.0559497	0.0700591	0.0232791	4.408762
457	1	-994.6074	-1024.427	29.81934	0.1134866	8.811611	0.722161	0.0785029	0.0590167	0.341651	0.0652444	0.214602	0.119878	0.0852705	0.215967	0.141495	0.447923	0.12407	0.106978	0.220697	0.0603518	0.121286	0.159066	0.0521936	0.0609725	0.199856	0.160733	0.149599	0.288666	0.293211	0.0249364	0.164593	0.170206	0.610071	0.860793	1.07483	1.4543	0.148926	0.0161891	0.0121706	0.0704562	0.0134549	0.0442558	0.0247216	0.0175847	0.0445374	0.0291794	0.0923718	0.0255861	0.0220612	0.0455127	0.0124459	0.0250119	0.032803	0.0107635	0.0125739	0.0412148	0.0331468	0.0308508	0.0595296	0.0604667	0.00514246	0.0339429	0.0351003	4.849126
458	0	-991.7127	-1021.575	29.86257	0.2887228	3.463529	0.493811	0.187237	0.177043	0.231545	0.0926509	0.0739033	0.23032	0.0322496	0.16927	0.0318022	0.519618	0.0533099	0.286552	0.150568	0.0857257	0.10025	0.108961	0.127046	0.162415	0.0325966	0.0693918	0.222042	0.0411977	0.0115158	0.228227	0.568973	0.142443	0.42222	0.754342	1.08401	1.73943	0.106639	0.0404341	0.0382328	0.0500026	0.0200081	0.0159596	0.049738	0.00696436	0.0365541	0.00686774	0.112212	0.0115124	0.0618813	0.0325155	0.0185126	0.0216491	0.0235303	0.0274359	0.0350738	0.00703929	0.0149853	0.0479504	0.00889672	0.00248685	0.0492861	0.122871	0.0307608	4.630665
459	1	-984.1159	-1013.993	29.87685	0.0685332	14.59147	0.52278	0.190778	0.107712	0.282705	0.0976854	0.178702	0.148467	0.193589	0.343578	0.158149	0.341966	0.108373	0.241636	0.224859	0.102913	0.0561253	0.147516	0.0205175	0.101607	0.0515074	0.126546	0.130265	0.347009	0.204852	0.0520357	0.171068	0.18363	0.689603	0.896611	1.06439	1.34939	0.108089	0.0394449	0.0222703	0.0584516	0.0201972	0.0369481	0.0306967	0.040026	0.0710375	0.0326986	0.0707042	0.0224069	0.0499603	0.0464914	0.021278	0.0116044	0.0305001	0.00424216	0.021008	0.0106496	0.0261645	0.0269333	0.0717469	0.0423547	0.0107588	0.0353696	0.0379669	4.836569
460	0	-985.6154	-1015.353	29.73778	0.1229281	8.134837	0.481171	0.205988	0.385749	0.43398	0.0379621	0.149103	0.189578	0.0206642	0.370091	0.0696876	0.519216	0.0458774	0.182549	0.146714	0.064367	0.185108	0.0771454	0.107638	0.246062	0.0676784	0.0160461	0.100327	0.0325443	0.0458116	0.221615	0.404762	0.113808	0.59604	0.853981	1.07634	1.47364	0.0977742	0.041857	0.0783845	0.088185	0.00771392	0.0302979	0.0385223	0.00419899	0.0752027	0.0141606	0.105505	0.00932231	0.0370941	0.0298124	0.0130794	0.0376141	0.015676	0.0218721	0.05	0.0137523	0.00326058	0.0203865	0.00661302	0.00930895	0.0450324	0.082248	0.023126	4.921245
461	1	-992.2999	-1022.506	30.20603	0.0860281	11.62411	0.223014	0.129222	0.125041	0.345845	0.0788628	0.136513	0.184068	0.0710207	0.144494	0.16149	0.387405	0.179545	0.273744	0.162903	0.124171	0.126906	0.0569213	0.0394823	0.145775	0.0455369	0.227197	0.184432	0.280289	0.0880692	0.162676	0.193798	0.211475	0.655651	0.881879	1.06923	1.39324	0.0496702	0.0287807	0.0278494	0.0770274	0.0175645	0.0304046	0.0409961	0.0158179	0.032182	0.0359675	0.0862838	0.0399887	0.0609689	0.0362822	0.0276556	0.0282647	0.0126777	0.00879358	0.0324673	0.0101421	0.0506019	0.041077	0.0624266	0.019615	0.0362316	0.0431632	0.0471003	4.489897
462	0	-988.3486	-1018.818	30.46896	0.03074803	32.52241	0.360819	0.356102	0.0698372	0.179941	0.116492	0.261313	0.10992	0.0119167	0.20975	0.10002	0.389348	0.156548	0.243915	0.0870771	0.16344	0.138808	0.0932905	0.0207978	0.126858	0.222314	0.0440634	0.183346	0.0972775	0.0260031	0.0497926	0.309665	0.15359	0.786743	0.934631	1.04783	1.2308	0.0842593	0.0831578	0.0163085	0.0420201	0.0272035	0.0610223	0.0256688	0.00278281	0.0489813	0.0233568	0.0909215	0.0365574	0.0569597	0.0203344	0.038167	0.0324149	0.0217854	0.00485675	0.0296242	0.0519153	0.0102898	0.0428154	0.0227165	0.0060723	0.0116277	0.0723138	0.0358667	4.282246
463	1	-989.4467	-1020.639	31.19267	0.1242454	8.04859	0.298629	0.315013	0.152768	0.258765	0.0376612	0.0342016	0.100328	0.0404944	0.104401	0.0367128	0.279913	0.0653804	0.166376	0.103482	0.106414	0.117218	0.0659791	0.0249585	0.105063	0.0943526	0.176011	0.0481339	0.1473	0.0546057	0.185708	0.192377	0.152798	0.594139	0.853045	1.07653	1.47628	0.0861833	0.0909118	0.0440882	0.0746786	0.0108689	0.00987046	0.0289544	0.0116865	0.0301299	0.0105952	0.0807819	0.0188686	0.0480155	0.0298645	0.0307107	0.0338287	0.0190414	0.00720295	0.0303208	0.0272298	0.0507962	0.0138913	0.0425104	0.015759	0.0535946	0.0555194	0.0440969	3.465042
464	0	-985.4699	-1015.8	30.33052	0.1798362	5.560616	0.405034	0.399739	0.0996143	0.360175	0.0658951	0.160639	0.123535	0.0189485	0.24833	0.103045	0.245851	0.131109	0.139011	0.0923711	0.090188	0.155818	0.0973608	0.0595804	0.156054	0.126616	0.038139	0.250473	0.138643	0.0042073	0.225683	0.163129	0.172411	0.523818	0.816263	1.08221	1.57771	0.0948202	0.0935806	0.0233201	0.0843186	0.0154263	0.0376062	0.0289202	0.00443592	0.058135	0.0241233	0.0575547	0.0306931	0.0325431	0.0216245	0.0211134	0.0364777	0.0227926	0.013948	0.036533	0.0296414	0.00892851	0.0586368	0.0324568	0.000984948	0.0528334	0.0381892	0.0403622	4.2716
465	1	-993.2592	-1023.641	30.38135	0.5210653	1.919145	0.190853	0.213269	0.0376576	0.269636	0.0349107	0.0102099	0.118825	0.0754039	0.354387	0.0894577	0.320328	0.160191	0.101029	0.177078	0.120026	0.215729	0.0395265	0.0699716	0.106768	0.0618397	0.101862	0.0897432	0.353947	0.0911749	0.198431	0.101137	0.176147	0.283428	0.646131	1.06783	2.00261	0.0491947	0.0549727	0.00970672	0.0695021	0.00899868	0.00263173	0.0306287	0.0194363	0.0913477	0.0230589	0.0825687	0.0412911	0.0260414	0.0456442	0.0309382	0.0556068	0.0101884	0.0180361	0.0275209	0.01594	0.0262562	0.0231325	0.0912344	0.0235015	0.0511482	0.0260693	0.045404	3.879538
466	0	-983.9497	-1013.537	29.58727	0.06899991	14.49277	0.818599	0.314228	0.0530689	0.456675	0.0829917	0.151247	0.178345	0.012184	0.191611	0.205527	0.350844	0.112429	0.258787	0.173758	0.159227	0.116833	0.120281	0.126055	0.103722	0.0362774	0.116652	0.278752	0.239634	0.0106374	0.0906834	0.205453	0.161176	0.688634	0.896201	1.06454	1.35062	0.159706	0.0613046	0.0103535	0.0890956	0.0161914	0.0295077	0.0347943	0.00237706	0.0373826	0.0400975	0.0684483	0.0219344	0.0504883	0.0338996	0.0310646	0.0227937	0.0234663	0.0245929	0.0202358	0.00707757	0.0227584	0.0543834	0.0467517	0.00207531	0.017692	0.0400831	0.0314448	5.12568
467	1	-990.0228	-1019.48	29.45716	0.1529405	6.538489	0.413216	0.183642	0.251812	0.409222	0.067614	0.194469	0.19053	0.0938671	0.441161	0.0399157	0.309681	0.143327	0.184762	0.335978	0.151522	0.316527	0.182021	0.112083	0.132911	0.0769816	0.130293	0.111718	0.440614	0.0236927	0.0411485	0.0938591	0.0992824	0.555659	0.833463	1.08003	1.53085	0.0798971	0.0355081	0.0486889	0.0791249	0.0130735	0.0376015	0.0368399	0.0181496	0.0853004	0.00771788	0.0598782	0.027713	0.0357245	0.0649629	0.0292973	0.0612018	0.0351946	0.0216718	0.025699	0.0148847	0.0251927	0.0216011	0.0851946	0.00458109	0.00795625	0.0181481	0.0191967	5.171851
468	0	-981.4267	-1011.741	30.31474	0.02097819	47.66856	0.336183	0.253854	0.163649	0.349984	0.0616963	0.134351	0.155745	0.0318588	0.274939	0.141519	0.283352	0.140176	0.253126	0.252141	0.110694	0.13071	0.0573432	0.135718	0.0523964	0.00801648	0.0956312	0.225194	0.193593	0.00742351	0.147658	0.319591	0.129695	0.822369	0.947175	1.04085	1.18961	0.0756107	0.0570942	0.0368061	0.0787146	0.0138761	0.0302169	0.0350285	0.00716535	0.0618363	0.0318289	0.0637285	0.0315268	0.0569303	0.0567089	0.0248961	0.029398	0.012897	0.0305243	0.0117844	0.00180298	0.0215083	0.0506483	0.0435408	0.00166962	0.0332096	0.071879	0.0291696	4.44624
469	1	-983.5784	-1013.591	30.01255	0.001957647	510.8174	0.624959	0.471935	0.189183	0.259558	0.0919947	0.177659	0.210421	0.123165	0.175851	0.0788373	0.232659	0.189154	0.226873	0.235645	0.21645	0.0658797	0.15274	0.148166	0.059263	0.0554384	0.0848686	0.129114	0.258009	0.0308541	0.0459116	0.0705151	0.162343	0.944333	0.985081	1.0138	1.05679	0.131089	0.0989911	0.0396822	0.0544437	0.0192964	0.037265	0.044137	0.0258345	0.0368857	0.0165366	0.0488016	0.0396762	0.047588	0.049428	0.0454017	0.0138187	0.0320382	0.0310787	0.0124308	0.0116285	0.0178017	0.0270825	0.0541189	0.00647183	0.00963023	0.0147909	0.0340525	4.767446
470	0	-983.4377	-1013.549	30.11117	0.0641867	15.57955	0.474021	0.217073	0.111759	0.195723	0.0597696	0.219099	0.144722	0.0449221	0.377329	0.154508	0.276206	0.117677	0.245221	0.29635	0.110385	0.0455824	0.0879654	0.11379	0.269207	0.00295966	0.0885004	0.260949	0.0658564	0.0449154	0.0977045	0.32076	0.163646	0.69883	0.900478	1.06299	1.3377	0.1029	0.0471222	0.0242606	0.0424875	0.0129748	0.0475619	0.0314163	0.00975167	0.0819105	0.0335406	0.0599588	0.0255454	0.0532326	0.0643315	0.0239624	0.00989501	0.0190955	0.0247015	0.0584394	0.000642482	0.0192116	0.0566467	0.0142961	0.00975022	0.0212097	0.0696305	0.0355242	4.6066
471	1	-988.892	-1019.315	30.42354	0.2524026	3.961924	0.309366	0.289278	0.101078	0.341555	0.0831721	0.118978	0.148542	0.0814665	0.307598	0.102109	0.206923	0.05998	0.287904	0.142431	0.120981	0.0920038	0.294291	0.123973	0.0956393	0.0568252	0.133748	0.101048	0.170658	0.00387022	0.122527	0.0215692	0.188496	0.452258	0.773882	1.08441	1.68945	0.0753446	0.0704525	0.0246171	0.0831841	0.0202562	0.0289765	0.0361767	0.0198408	0.074914	0.0248683	0.050395	0.0146079	0.0701177	0.0346885	0.0294643	0.0224071	0.0716732	0.030193	0.0232925	0.0138395	0.0325736	0.0246099	0.0415631	0.000942574	0.0298408	0.00525308	0.0459075	4.106009
472	0	-980.9775	-1011.156	30.1782	0.152177	6.571297	0.582275	0.222727	0.190993	0.277855	0.0538509	0.184248	0.110269	0.0460922	0.345426	0.158533	0.276865	0.169846	0.216653	0.0763038	0.207161	0.0166648	0.0974278	0.122234	0.0848193	0.0227733	0.0904458	0.174027	0.20902	0.0478096	0.103403	0.181594	0.182257	0.556618	0.833966	1.07995	1.52946	0.130802	0.0500334	0.0429046	0.0624172	0.012097	0.0413895	0.0247707	0.0103541	0.0775964	0.0356128	0.0621949	0.0381542	0.0486689	0.0171409	0.0465366	0.00374358	0.0218861	0.0274586	0.0190538	0.00511578	0.0203177	0.0390934	0.0469541	0.0107399	0.0232283	0.0407932	0.0409422	4.451574
473	1	-981.9251	-1011.989	30.06368	0.0739765	13.51781	0.349941	0.327219	0.154351	0.485033	0.0799996	0.160861	0.0744052	0.0386016	0.288385	0.227307	0.320513	0.165757	0.183622	0.161112	0.0906612	0.0262063	0.083091	0.114038	0.0970731	0.120421	0.151289	0.047854	0.265652	0.00813273	0.202676	0.18352	0.236575	0.678529	0.891893	1.06603	1.36355	0.0753486	0.0704562	0.0332345	0.104436	0.0172253	0.0346362	0.0160208	0.00831161	0.0620943	0.0489432	0.0690122	0.0356904	0.039537	0.0346903	0.019521	0.00564267	0.017891	0.0245543	0.0209016	0.0259288	0.0325753	0.0103038	0.0571997	0.00175112	0.0436399	0.039515	0.0509389	4.644296
474	0	-987.7453	-1018.586	30.84112	0.07902004	12.65502	0.445855	0.149322	0.134779	0.210966	0.138965	0.169558	0.148525	0.0597092	0.234443	0.0715136	0.313106	0.22518	0.13257	0.0829644	0.0368197	0.069887	0.0608894	0.0949877	0.0678155	0.0279	0.0898427	0.302688	0.181103	0.0156211	0.0815466	0.15734	0.157915	0.668698	0.887635	1.06744	1.37623	0.115452	0.0386664	0.0349005	0.0546287	0.0359844	0.0439064	0.0384598	0.0154614	0.060708	0.0185181	0.0810775	0.0583095	0.0343286	0.0214833	0.0095343	0.0180969	0.0157671	0.0245967	0.0175605	0.0072246	0.0232644	0.0783799	0.0468958	0.00404501	0.0211161	0.0407425	0.0408914	3.861813
475	1	-985.2657	-1015.85	30.58472	0.08444164	11.8425	0.528644	0.0971263	0.114203	0.31167	0.0693035	0.140376	0.237499	0.021222	0.219783	0.110545	0.217285	0.143595	0.237883	0.11515	0.163495	0.159361	0.117242	0.0614205	0.0725916	0.0778808	0.167382	0.0115702	0.404952	0.00527046	0.202009	0.032732	0.0726051	0.658546	0.883167	1.06884	1.38945	0.128536	0.0236156	0.0277678	0.0757807	0.0168507	0.0341315	0.0577463	0.00515999	0.0534388	0.0268784	0.0528314	0.0349142	0.0578398	0.0279979	0.0397528	0.0387475	0.0285066	0.014934	0.0176502	0.0189362	0.0406979	0.00281322	0.0984616	0.00128148	0.0491172	0.00795857	0.0176535	4.112796
476	0	-988.2811	-1019.186	30.90465	0.3763512	2.657093	0.329523	0.191354	0.0927393	0.246037	0.0781126	0.213964	0.0949814	0.0574835	0.162371	0.08622	0.268113	0.166655	0.191457	0.135641	0.100845	0.106243	0.208553	0.0811586	0.0874048	0.0656621	0.0163815	0.165284	0.0693399	0.0143982	0.0715582	0.0783693	0.121096	0.360862	0.710581	1.08021	1.84835	0.0941241	0.0546579	0.0264898	0.0702772	0.0223118	0.0611161	0.0271302	0.0164194	0.0463792	0.0246276	0.0765831	0.047603	0.0546872	0.038744	0.028805	0.030347	0.0595704	0.0231819	0.024966	0.0187555	0.00467917	0.0472111	0.019806	0.00411266	0.0204397	0.0223852	0.0345896	3.500947
477	1	-986.1385	-1016.621	30.48255	0.2554466	3.914712	0.466516	0.181419	0.128103	0.236276	0.168844	0.138074	0.113351	0.00712574	0.246532	0.0515536	0.15822	0.120202	0.169726	0.147651	0.0783555	0.150024	0.0821553	0.161312	0.062541	0.146935	0.190494	0.103559	0.378223	0.00571759	0.226595	0.0325734	0.0918811	0.449615	0.772207	1.0844	1.69377	0.115361	0.0448617	0.0316775	0.0584268	0.0417522	0.0341433	0.0280297	0.00176207	0.060963	0.0127483	0.0391251	0.029724	0.0419702	0.0365115	0.0193759	0.0370984	0.0203156	0.0398896	0.0154653	0.0363345	0.0471057	0.0256084	0.093528	0.00141386	0.0560329	0.00805483	0.0227206	4.043959
478	0	-982.0427	-1012.599	30.55673	0.009681597	103.2887	0.294175	0.186398	0.0895119	0.296347	0.0980019	0.224538	0.0655415	0.076141	0.251915	0.105408	0.391292	0.200241	0.164052	0.207749	0.131396	0.0385967	0.180497	0.0669993	0.106856	0.16173	0.0495222	0.162869	0.0847712	0.0141419	0.0874833	0.331321	0.148046	0.877847	0.965348	1.02912	1.12768	0.0697835	0.0442168	0.0212338	0.0702987	0.0232478	0.0532644	0.0155476	0.018062	0.0597587	0.0250046	0.0928214	0.0475008	0.038916	0.0492816	0.0311693	0.0091558	0.0428171	0.0158934	0.0253482	0.0383651	0.0117475	0.0386353	0.0201092	0.0033547	0.0207526	0.0785952	0.0351191	4.215542
479	1	-984.3177	-1014.855	30.53696	0.01632463	61.25712	0.526448	0.129632	0.187544	0.202334	0.106751	0.107533	0.0970678	0.0132322	0.211117	0.0404563	0.446245	0.154653	0.225533	0.111367	0.0695285	0.0896971	0.0641557	0.225229	0.0361094	0.205593	0.170478	0.0659262	0.323891	0.0932002	0.178502	0.0677653	0.0786822	0.842588	0.953986	1.03669	1.16673	0.124495	0.0306555	0.0443506	0.0478481	0.0252446	0.0254295	0.0229547	0.00312917	0.0499251	0.00956714	0.105528	0.0365725	0.0533343	0.0263361	0.0164422	0.0212116	0.0151716	0.0532624	0.00853919	0.0486189	0.0403149	0.0155903	0.076594	0.0220401	0.0422124	0.0160252	0.0186068	4.228671
480	0	-984.5711	-1014.999	30.42765	0.0004970741	2011.773	0.514018	0.322001	0.0897893	0.23704	0.019771	0.266593	0.183436	0.0205114	0.361305	0.103996	0.316075	0.190094	0.150853	0.118646	0.0761534	0.0735131	0.0700892	0.0967009	0.0144356	0.186357	0.0522717	0.211884	0.133798	0.0546111	0.0223309	0.262312	0.205217	0.971804	0.99262	1.0071	1.02848	0.118062	0.0739585	0.0206232	0.0544444	0.00454108	0.0612323	0.0421324	0.00471114	0.082986	0.0238861	0.0725975	0.0436616	0.0346485	0.0272511	0.0174912	0.0168848	0.0160984	0.0222107	0.00331564	0.0428033	0.012006	0.0486664	0.0307314	0.0125433	0.00512906	0.060249	0.0471351	4.353802
481	1	-988.2651	-1018.758	30.49294	0.1838692	5.43865	0.460847	0.146566	0.155997	0.259224	0.140747	0.0868682	0.103666	0.0357074	0.221233	0.0307412	0.491831	0.0614793	0.168154	0.0754475	0.133971	0.0926321	0.0651375	0.171422	0.0212797	0.181864	0.240363	0.072661	0.213614	0.0379028	0.197638	0.0375314	0.200616	0.519335	0.813765	1.08247	1.58443	0.112261	0.0357029	0.0380004	0.0631463	0.0342855	0.0211608	0.0252527	0.00869822	0.0538918	0.00748845	0.119809	0.0149762	0.0409619	0.0183788	0.032635	0.0225649	0.0158673	0.0417578	0.00518366	0.0443015	0.0585517	0.0177	0.0520356	0.009233	0.0481441	0.00914255	0.0488694	4.105141
482	0	-995.8251	-1025.622	29.79677	0.09502513	10.52353	0.487065	0.140248	0.106245	0.224611	0.0655189	0.467799	0.163466	0.041195	0.158553	0.150168	0.490657	0.226451	0.29734	0.290555	0.20935	0.0696584	0.152865	0.0916302	0.102032	0.0576278	0.0998339	0.299659	0.133603	0.0619173	0.0299052	0.240765	0.031434	0.639825	0.874734	1.0713	1.41414	0.0996012	0.0286796	0.0217263	0.0459312	0.0133981	0.0956614	0.0334275	0.00842406	0.032423	0.0307082	0.100336	0.0463076	0.0608039	0.0594163	0.0428105	0.0142446	0.0312598	0.0187377	0.0208649	0.0117845	0.0204153	0.061278	0.0273207	0.0126616	0.0061154	0.0492347	0.00642803	4.890153
483	1	-986.3853	-1016.309	29.92351	0.00847132	118.0454	0.632574	0.222114	0.065635	0.431015	0.070718	0.239292	0.0668155	0.0473699	0.330741	0.018854	0.509903	0.118165	0.137069	0.172534	0.0967	0.0635194	0.204608	0.17772	0.0238325	0.188546	0.187021	0.0753308	0.251912	0.103811	0.139875	0.066311	0.207987	0.885552	0.967746	1.02741	1.11929	0.130428	0.0457969	0.0135331	0.0888697	0.0145811	0.0493389	0.0137765	0.00976705	0.0681944	0.00388743	0.105135	0.024364	0.0282619	0.0355741	0.0199383	0.0130969	0.0421874	0.0366436	0.00491395	0.0388758	0.0385612	0.0155322	0.0519409	0.0214046	0.0288404	0.0136724	0.0428841	4.849973
484	0	-993.9673	-1023.437	29.4697	0.1773885	5.637344	0.417518	0.246953	0.0557298	0.320591	0.0983192	0.505324	0.158877	0.00319245	0.148571	0.162214	0.530248	0.265377	0.213515	0.106386	0.226143	0.0773249	0.108001	0.149819	0.110217	0.117469	0.0878911	0.323696	0.135494	0.0536129	0.0263955	0.193718	0.292264	0.526573	0.817789	1.08205	1.57359	0.0813105	0.0480935	0.0108532	0.0624343	0.0191474	0.0984104	0.0309409	0.000621721	0.0289338	0.0315907	0.103264	0.0516815	0.0415815	0.0207184	0.0440407	0.0150588	0.0210328	0.0291768	0.0214644	0.0228767	0.0171165	0.063039	0.026387	0.010441	0.00514044	0.037726	0.0569176	5.134862
485	1	-981.61	-1011.717	30.10647	0.005841222	171.197	0.585104	0.320201	0.124382	0.332252	0.0750509	0.219148	0.128168	0.0832109	0.219404	0.134923	0.458524	0.191699	0.115719	0.138268	0.135671	0.0816986	0.0879295	0.0618695	0.00873959	0.169548	0.140652	0.135821	0.212822	0.0933512	0.200803	0.141387	0.0732949	0.904592	0.973545	1.02312	1.09875	0.1253	0.0685709	0.0266364	0.0711516	0.0160721	0.0469305	0.027447	0.0178195	0.0469851	0.0288936	0.0981925	0.0410522	0.0247811	0.02961	0.0290538	0.0174957	0.01883	0.0132493	0.00187158	0.0363086	0.0301205	0.0290859	0.0455758	0.0199911	0.0430018	0.0302778	0.0156961	4.669641
486	0	-983.6396	-1013.909	30.26899	0.1108523	9.021016	0.320162	0.115736	0.139028	0.235437	0.113627	0.264788	0.083251	0.0398946	0.391223	0.170391	0.344147	0.251292	0.21383	0.147837	0.2433	0.0633761	0.0565918	0.0745351	0.180363	0.113456	0.0596376	0.169616	0.144267	0.0313101	0.0678522	0.246371	0.120795	0.614118	0.86273	1.07438	1.44877	0.0727292	0.0262911	0.0315821	0.0534828	0.0258119	0.0601501	0.0189116	0.00906261	0.0888715	0.0387066	0.0781777	0.0570845	0.0485744	0.0335832	0.0552688	0.0143967	0.0128556	0.0169316	0.040972	0.0257731	0.0135475	0.0385305	0.0327721	0.00711252	0.0154135	0.0559665	0.0274402	4.402115
487	1	-985.503	-1015.808	30.30475	0.08648435	11.56279	0.474912	0.299591	0.16802	0.310867	0.042333	0.155637	0.146767	0.0741839	0.205282	0.0604213	0.437102	0.17936	0.359562	0.195024	0.0273205	0.0221539	0.141875	0.127934	0.00243527	0.158635	0.16035	0.161862	0.120776	0.0142234	0.0975166	0.111782	0.134793	0.654824	0.881511	1.06934	1.39432	0.108163	0.0682329	0.0382672	0.0708009	0.00964146	0.0354468	0.0334267	0.0168956	0.0467535	0.0137611	0.0995514	0.0408499	0.0818914	0.0444174	0.00622232	0.00504561	0.0323124	0.0291374	0.000554641	0.0361296	0.0365202	0.0368646	0.027507	0.00323942	0.0222097	0.0254588	0.0306996	4.390721
488	0	-988.184	-1017.975	29.79133	0.2275801	4.394057	0.352809	0.292666	0.202397	0.198899	0.188016	0.223709	0.101349	0.0260906	0.457381	0.137867	0.376541	0.28796	0.195785	0.172837	0.0719343	0.132198	0.0314409	0.115569	0.10084	0.0954154	0.0843156	0.143123	0.101507	0.0199937	0.190901	0.260814	0.200681	0.474781	0.787821	1.08416	1.65324	0.0740723	0.0614452	0.0424933	0.0417589	0.0394739	0.0469678	0.0212782	0.00547773	0.0960271	0.0289452	0.0790548	0.0604571	0.041105	0.0362871	0.0151026	0.0277549	0.00660102	0.0242636	0.0211714	0.0200325	0.0177021	0.0300487	0.0213114	0.00419768	0.0400797	0.0547579	0.0421329	4.763039
