Iteration	Replicate_ID	Posterior	Likelihood	Prior	tree_length
531	1	-1321.03	-1453.061	132.0318	1.593506
532	0	-1326.41	-1458.401	131.9906	1.634654
533	1	-1346.908	-1478.902	131.9947	1.630585
534	0	-1314.238	-1446.275	132.0369	1.588379
535	1	-1334.474	-1466.265	131.7919	1.83342
536	0	-1326.453	-1458.353	131.9003	1.725005
537	1	-1313.416	-1445.301	131.8854	1.739909
538	0	-1326.106	-1458.006	131.9003	1.725005
539	1	-1307.598	-1439.51	131.9122	1.713056
540	0	-1333.278	-1465.053	131.7751	1.850134
541	1	-1329.713	-1461.656	131.9427	1.682604
542	0	-1316.514	-1448.361	131.8463	1.778957
543	1	-1315.303	-1447.298	131.9957	1.629546
544	0	-1319.456	-1451.579	132.1233	1.501996
545	1	-1331.526	-1463.241	131.7149	1.910384
546	0	-1316.125	-1447.868	131.7428	1.882468
547	1	-1334.595	-1466.235	131.6407	1.984576
548	0	-1320.109	-1451.984	131.875	1.750296
549	1	-1335.606	-1467.633	132.0267	1.598579
550	0	-1322.563	-1454.458	131.895	1.730297
551	1	-1331.672	-1463.535	131.8631	1.762152
552	0	-1324.467	-1456.328	131.8617	1.763539
553	1	-1321.851	-1453.675	131.824	1.80132
554	0	-1317.465	-1449.132	131.6665	1.958773
555	1	-1324.4	-1456.091	131.6907	1.934548
556	0	-1314.995	-1446.554	131.5585	2.066769
557	1	-1319.675	-1451.489	131.8144	1.8109
558	0	-1314.683	-1446.7	132.0163	1.608962
559	1	-1325.146	-1457.053	131.9069	1.718399
560	0	-1322.572	-1454.468	131.896	1.72923
561	1	-1320.795	-1452.669	131.8745	1.750829
562	0	-1323.069	-1454.719	131.6504	1.97487
563	1	-1328.629	-1460.345	131.7156	1.909679
564	0	-1322.656	-1454.453	131.7968	1.828502
565	1	-1328.627	-1460.763	132.1365	1.488795
566	0	-1329.213	-1460.971	131.7573	1.868025
567	1	-1331.72	-1463.664	131.9435	1.681739
568	0	-1337.022	-1468.603	131.5814	2.043871
569	1	-1324.66	-1456.474	131.8149	1.810416
570	0	-1322.137	-1453.773	131.6357	1.989569
571	1	-1319.607	-1451.553	131.9464	1.678887
572	0	-1327.112	-1458.838	131.7257	1.899601
573	1	-1314.984	-1447.047	132.0626	1.562696
574	0	-1325.796	-1457.543	131.7474	1.877889
575	1	-1328.762	-1460.596	131.8343	1.790942
576	0	-1329.36	-1461.209	131.8495	1.775795
577	1	-1331.01	-1463.109	132.0989	1.526336
578	0	-1325.303	-1456.869	131.5667	2.058542
579	1	-1333.886	-1465.942	132.0558	1.569504
580	0	-1327.5	-1459.197	131.6975	1.927799
581	1	-1322.804	-1455.003	132.1982	1.427059
582	0	-1323.509	-1455.213	131.7033	1.921963
583	1	-1315.116	-1446.898	131.7826	1.842686
584	0	-1332.734	-1464.551	131.817	1.808265
585	1	-1322.812	-1454.634	131.8219	1.803408
586	0	-1321.882	-1453.767	131.8853	1.739959
587	1	-1320.846	-1452.736	131.8905	1.734732
588	0	-1324.804	-1456.612	131.8079	1.817405
589	1	-1319.255	-1450.979	131.724	1.901329
590	0	-1322.846	-1454.9	132.0537	1.571603
591	1	-1322.753	-1454.499	131.746	1.879309
592	0	-1317.814	-1449.76	131.9459	1.679345
593	1	-1315.613	-1447.522	131.9092	1.716096
594	0	-1313.677	-1445.66	131.9837	1.64157
595	1	-1323.573	-1455.072	131.4994	2.125878
596	0	-1333.68	-1465.526	131.8456	1.779671
597	1	-1321.034	-1452.884	131.8499	1.77539
598	0	-1328.178	-1459.924	131.7462	1.879097
599	1	-1321.472	-1453.392	131.9199	1.70536
600	0	-1332.007	-1463.753	131.7462	1.879097
601	1	-1325.534	-1457.541	132.0065	1.618731
602	0	-1338.787	-1470.662	131.8758	1.749504
603	1	-1323.864	-1455.673	131.809	1.81628
604	0	-1318.506	-1450.748	132.2417	1.383597
605	1	-1325.672	-1457.539	131.8669	1.758401
606	0	-1324.279	-1456.176	131.8971	1.728178
607	1	-1324.504	-1456.38	131.876	1.749265
608	0	-1318.049	-1449.835	131.7856	1.83966
609	1	-1317.582	-1449.349	131.767	1.858267
610	0	-1327.732	-1459.723	131.9913	1.634026
611	1	-1321.988	-1453.916	131.9273	1.697982
612	0	-1335.572	-1467.088	131.5155	2.109732
613	1	-1307.376	-1439.005	131.6281	1.997166
614	0	-1335.564	-1467.683	132.1196	1.505714
615	1	-1321.763	-1453.467	131.7046	1.920698
616	0	-1334.525	-1466.428	131.903	1.722241
617	1	-1319.625	-1451.481	131.8555	1.769753
618	0	-1325.333	-1456.992	131.6586	1.966631
619	1	-1315.929	-1447.823	131.8933	1.732004
620	0	-1325.733	-1457.729	131.9957	1.62956
621	1	-1319.253	-1451.123	131.8705	1.754814
622	0	-1325.025	-1456.768	131.7431	1.882191
623	1	-1323.185	-1455.178	131.9924	1.632836
624	0	-1322.166	-1454.031	131.8645	1.760738
625	1	-1323.653	-1455.368	131.7151	1.910132
626	0	-1326.305	-1457.883	131.5775	2.047736
627	1	-1324.773	-1456.475	131.7023	1.923012
628	0	-1317.885	-1449.544	131.6593	1.966009
629	1	-1322.256	-1454.19	131.9348	1.69048
630	0	-1328.915	-1460.624	131.7092	1.916076
631	1	-1336.946	-1469.095	132.1496	1.475689
632	0	-1326.035	-1457.723	131.6878	1.93749
633	1	-1331.455	-1462.887	131.4321	2.193132
634	0	-1318.683	-1450.423	131.7404	1.884922
635	1	-1315.839	-1447.702	131.8629	1.762414
636	0	-1319.122	-1450.962	131.84	1.785329
637	1	-1323.414	-1455.139	131.7252	1.900041
638	0	-1322.303	-1454.369	132.0658	1.559499
639	1	-1317.679	-1449.723	132.0435	1.581792
640	0	-1311.201	-1443.149	131.9479	1.677371
641	1	-1317.64	-1449.638	131.9982	1.627043
642	0	-1317.026	-1448.743	131.7162	1.909109
643	1	-1313.479	-1445.343	131.8646	1.760691
644	0	-1327.765	-1459.798	132.0325	1.592769
645	1	-1308.744	-1440.597	131.8536	1.771662
646	0	-1333.062	-1465.016	131.9546	1.67065
647	1	-1307.347	-1439.088	131.7405	1.884826
648	0	-1333.191	-1464.992	131.8009	1.824403
649	1	-1321.313	-1453.439	132.1257	1.49953
650	0	-1334.47	-1466.345	131.8745	1.750741
651	1	-1326.214	-1458.079	131.8652	1.760036
652	0	-1320.948	-1452.53	131.5823	2.042961
653	1	-1319.261	-1450.968	131.7072	1.918058
654	0	-1329.366	-1461.396	132.0295	1.595796
655	1	-1311.512	-1443.263	131.7513	1.873962
656	0	-1327.967	-1459.828	131.8616	1.763681
657	1	-1320.707	-1452.747	132.0407	1.584574
658	0	-1333.948	-1465.583	131.635	1.99025
659	1	-1317.793	-1449.731	131.9386	1.686688
660	0	-1318.808	-1450.62	131.8111	1.81421
661	1	-1307.1	-1438.977	131.8772	1.748042
662	0	-1324.879	-1456.8	131.9205	1.704739
663	1	-1321.72	-1453.597	131.8772	1.748042
664	0	-1320.038	-1451.862	131.8234	1.801871
665	1	-1326.92	-1458.916	131.9968	1.6285
666	0	-1321.365	-1453.176	131.8116	1.813712
667	1	-1321.872	-1453.688	131.8157	1.809607
668	0	-1325.898	-1457.871	131.973	1.652252
669	1	-1334.548	-1466.348	131.7997	1.825615
670	0	-1329.008	-1460.916	131.9076	1.717697
671	1	-1332.965	-1464.869	131.9037	1.721615
672	0	-1337.084	-1468.917	131.8333	1.792018
673	1	-1336.676	-1468.567	131.8906	1.734708
674	0	-1337.428	-1469.181	131.7531	1.872199
675	1	-1344.757	-1476.819	132.0622	1.563095
676	0	-1317.725	-1449.752	132.0265	1.59879
677	1	-1338.184	-1470.353	132.1686	1.456704
678	0	-1314.108	-1446.096	131.9887	1.63661
679	1	-1330.026	-1461.588	131.5618	2.063467
680	0	-1325.427	-1457.384	131.957	1.668245
681	1	-1333.528	-1465.501	131.9731	1.652163
682	0	-1311.76	-1443.718	131.9583	1.667013
683	1	-1331.387	-1463.331	131.944	1.681293
684	0	-1317.268	-1449.109	131.8418	1.783511
685	1	-1328.104	-1460.291	132.1872	1.438081
686	0	-1324.491	-1456.359	131.8677	1.75753
687	1	-1321.447	-1453.275	131.8283	1.796953
688	0	-1321.945	-1453.958	132.013	1.612304
689	1	-1326.399	-1458.072	131.6734	1.951835
690	0	-1309.939	-1441.754	131.8153	1.809934
691	1	-1319.81	-1451.501	131.6913	1.933952
692	0	-1309.04	-1440.796	131.756	1.869302
693	1	-1331.56	-1463.219	131.6588	1.966435
694	0	-1322.11	-1454.019	131.9092	1.71608
695	1	-1333.681	-1465.69	132.009	1.616234
696	0	-1323.912	-1455.915	132.0036	1.621704
697	1	-1327.628	-1459.375	131.7463	1.878937
698	0	-1318.611	-1450.56	131.9485	1.676766
699	1	-1321.684	-1453.447	131.7635	1.861784
700	0	-1332.548	-1464.142	131.5938	2.031431
701	1	-1321.973	-1453.468	131.4958	2.12945
702	0	-1325.379	-1457.009	131.6306	1.994642
703	1	-1322.493	-1454.481	131.988	1.637236
704	0	-1327.418	-1459.37	131.9515	1.673801
705	1	-1314.949	-1446.836	131.8871	1.738155
706	0	-1318.469	-1450.415	131.9456	1.679659
707	1	-1318.439	-1450.461	132.0221	1.603131
708	0	-1325.247	-1457.083	131.8357	1.789556
709	1	-1322.478	-1454.452	131.9742	1.651111
710	0	-1320.942	-1452.805	131.8629	1.762371
711	1	-1316.873	-1448.701	131.8278	1.7975
712	0	-1323.777	-1455.682	131.905	1.720324
713	1	-1325.908	-1457.811	131.9035	1.721824
714	0	-1322.559	-1454.285	131.7265	1.898793
715	1	-1326.738	-1458.61	131.8722	1.753031
716	0	-1337.113	-1469.018	131.9052	1.720104
717	1	-1328.549	-1460.431	131.8821	1.743216
718	0	-1317.442	-1449.455	132.013	1.612274
719	1	-1328.812	-1460.693	131.8817	1.743593
720	0	-1313.581	-1445.586	132.0054	1.619889
721	1	-1319.228	-1451.396	132.1681	1.45715
722	0	-1315.369	-1447.011	131.6416	1.983686
723	1	-1311.937	-1443.715	131.7779	1.847362
724	0	-1332.328	-1463.938	131.6096	2.015677
725	1	-1321.747	-1453.505	131.7574	1.86786
726	0	-1331.387	-1463.239	131.8518	1.773524
727	1	-1328.599	-1460.717	132.1174	1.507907
728	0	-1332.636	-1464.597	131.9612	1.664086
729	1	-1325.41	-1457.216	131.806	1.819286
730	0	-1323.917	-1455.967	132.0504	1.574872
731	1	-1333.818	-1465.638	131.8192	1.806065
732	0	-1324.074	-1455.862	131.7872	1.838069
733	1	-1334.728	-1466.421	131.6931	1.932201
734	0	-1324.334	-1456.103	131.7698	1.855465
735	1	-1335.184	-1466.967	131.7832	1.842081
736	0	-1334.462	-1466.238	131.7763	1.848976
737	1	-1329.973	-1461.809	131.8368	1.788472
738	0	-1327.269	-1459.183	131.9144	1.710892
739	1	-1329.393	-1461.338	131.9452	1.680075
740	0	-1317.053	-1448.989	131.9358	1.689451
741	1	-1328.438	-1460.383	131.9452	1.680098
742	0	-1320.464	-1452.475	132.0104	1.61489
743	1	-1333.932	-1465.787	131.8551	1.7702
744	0	-1324.268	-1455.87	131.6017	2.023611
745	1	-1326.289	-1458.224	131.9345	1.69081
746	0	-1322.219	-1453.818	131.5997	2.025589
747	1	-1319.302	-1451.258	131.9554	1.669875
748	0	-1314.81	-1446.888	132.0783	1.546938
749	1	-1312.618	-1444.358	131.7398	1.88546
750	0	-1326.467	-1458.28	131.8125	1.812756
751	1	-1318.259	-1450.156	131.8979	1.727378
752	0	-1331.241	-1462.866	131.6252	2.000047
753	1	-1321.069	-1452.987	131.9184	1.706865
754	0	-1320.434	-1452.314	131.8797	1.745573
755	1	-1326.065	-1458.107	132.0419	1.583338
756	0	-1315.939	-1447.873	131.9345	1.690819
757	1	-1322.039	-1453.795	131.7561	1.869169
758	0	-1332.027	-1463.731	131.704	1.921267
759	1	-1327.056	-1459.045	131.9897	1.635551
760	0	-1324.084	-1456.089	132.0049	1.620351
761	1	-1322.564	-1453.953	131.389	2.236245
762	0	-1326.792	-1458.638	131.8464	1.778927
763	1	-1316.791	-1448.517	131.7259	1.899379
764	0	-1333.847	-1465.696	131.8485	1.776807
765	1	-1315.419	-1447.093	131.6742	1.951037
766	0	-1325.028	-1456.87	131.8415	1.783773
767	1	-1325.365	-1457.3	131.9354	1.689904
768	0	-1324.636	-1456.464	131.8284	1.79691
769	1	-1321.341	-1453.071	131.7295	1.895744
770	0	-1328.811	-1460.552	131.7403	1.884972
771	1	-1316.018	-1447.977	131.96	1.665319
772	0	-1326.268	-1458.091	131.8229	1.802331
773	1	-1316.706	-1448.65	131.9443	1.680968
774	0	-1313.607	-1445.518	131.9108	1.714435
775	1	-1316.344	-1448.134	131.7908	1.834486
776	0	-1324.358	-1456.002	131.644	1.981317
777	1	-1327.662	-1459.472	131.8108	1.814458
778	0	-1316.822	-1448.547	131.7248	1.900488
779	1	-1329.471	-1461.307	131.8361	1.789158
780	0	-1331.635	-1463.372	131.7367	1.88854
781	1	-1328.351	-1460.34	131.9893	1.636003
782	0	-1335.567	-1467.446	131.8796	1.745667
783	1	-1315.338	-1447.412	132.0739	1.551371
784	0	-1326.377	-1458.192	131.8153	1.81002
785	1	-1321.976	-1453.616	131.6407	1.984611
786	0	-1325.094	-1457.191	132.097	1.528297
787	1	-1312.876	-1444.764	131.8886	1.736676
788	0	-1331.732	-1463.576	131.8447	1.78058
789	1	-1316.637	-1448.338	131.7014	1.92392
790	0	-1322.418	-1454.26	131.8419	1.783362
791	1	-1323.312	-1455.441	132.1291	1.496221
792	0	-1323.038	-1454.921	131.8831	1.742157
793	1	-1324.375	-1456.123	131.7482	1.877096
794	0	-1331.681	-1463.468	131.7869	1.838375
795	1	-1318.551	-1450.524	131.9739	1.651429
796	0	-1330.702	-1462.595	131.8928	1.732442
797	1	-1318.871	-1451.123	132.2523	1.373001
798	0	-1323.794	-1455.527	131.7334	1.891869
799	1	-1315.913	-1447.536	131.6224	2.002927
800	0	-1326.599	-1458.284	131.6853	1.939937
801	1	-1313.709	-1445.531	131.8224	1.802845
802	0	-1338.896	-1471.057	132.1607	1.464559
803	1	-1326.91	-1458.89	131.9802	1.645099
804	0	-1334.948	-1466.866	131.9183	1.706997
805	1	-1316.285	-1447.965	131.6809	1.944381
806	0	-1333.007	-1464.893	131.8861	1.739211
807	1	-1321.077	-1453.313	132.2357	1.38953
808	0	-1323.889	-1455.876	131.9876	1.637707
809	1	-1313.058	-1444.958	131.8993	1.725948
810	0	-1319.732	-1451.54	131.8078	1.817454
811	1	-1316.259	-1448.032	131.7727	1.852595
812	0	-1323.921	-1455.53	131.6089	2.016354
813	1	-1318.752	-1450.346	131.5944	2.030889
814	0	-1327.596	-1459.488	131.8919	1.733392
815	1	-1315.682	-1447.646	131.9638	1.661436
816	0	-1312.198	-1443.968	131.7701	1.855204
817	1	-1324.376	-1456.233	131.8575	1.767802
818	0	-1314.875	-1446.852	131.9774	1.647833
819	1	-1321.138	-1453.096	131.9577	1.667538
820	0	-1315.062	-1446.959	131.8972	1.728089
821	1	-1322.751	-1454.647	131.896	1.729313
822	0	-1318.426	-1450.323	131.8972	1.728089
823	1	-1334.216	-1466.039	131.8231	1.802182
824	0	-1325.481	-1457.599	132.118	1.507271
825	1	-1333.244	-1465.191	131.9474	1.677864
826	0	-1327.201	-1459.156	131.9544	1.670916
827	1	-1328.984	-1460.54	131.556	2.069327
828	0	-1325.611	-1457.51	131.8988	1.726509
829	1	-1317.321	-1448.902	131.581	2.044324
830	0	-1331.702	-1463.542	131.8399	1.785422
831	1	-1316.354	-1448.053	131.699	1.926277
832	0	-1326.111	-1457.687	131.576	2.049266
833	1	-1319.5	-1451.226	131.7264	1.898878
834	0	-1323.862	-1455.627	131.7652	1.86006
835	1	-1316.165	-1447.814	131.6493	1.976009
836	0	-1323.639	-1455.602	131.9632	1.662045
837	1	-1314.444	-1446.159	131.7148	1.910498
838	0	-1319.816	-1451.523	131.7066	1.918683
839	1	-1330.585	-1462.521	131.936	1.68932
840	0	-1332.363	-1464.346	131.9821	1.643157
841	1	-1319.583	-1451.188	131.6046	2.020697
842	0	-1326.15	-1458.148	131.9974	1.627842
843	1	-1336.293	-1468.293	132.0005	1.624774
844	0	-1327.875	-1459.635	131.7601	1.865211
845	1	-1326.409	-1458.336	131.9266	1.698729
846	0	-1325.212	-1456.951	131.7385	1.886792
847	1	-1332.48	-1464.407	131.9266	1.698729
848	0	-1319.965	-1451.899	131.9341	1.69122
849	1	-1330.609	-1462.634	132.0249	1.600359
850	0	-1323.714	-1455.551	131.8373	1.787937
851	1	-1326.712	-1458.184	131.4719	2.153387
852	0	-1317.335	-1449.167	131.8317	1.793595
853	1	-1328.409	-1460.263	131.8546	1.770661
854	0	-1316.748	-1448.486	131.7383	1.886942
855	1	-1315.342	-1447.118	131.7763	1.848973
856	0	-1321.917	-1453.722	131.8044	1.820888
857	1	-1319.257	-1451.113	131.856	1.769252
858	0	-1312.09	-1444.16	132.0693	1.55597
859	1	-1324.609	-1456.404	131.7945	1.830815
860	0	-1319.976	-1451.834	131.858	1.767275
861	1	-1317.573	-1449.39	131.8165	1.808734
862	0	-1334.612	-1466.424	131.812	1.813261
863	1	-1329.531	-1461.073	131.5422	2.083123
864	0	-1325.188	-1457.187	131.9995	1.625745
865	1	-1315.438	-1447.416	131.9784	1.646852
866	0	-1321.579	-1453.197	131.6176	2.007707
867	1	-1316.478	-1448.457	131.9784	1.646852
868	0	-1325.624	-1457.568	131.9431	1.682226
869	1	-1323.798	-1455.483	131.6854	1.939864
870	0	-1332.061	-1464.075	132.0143	1.610943
871	1	-1321.162	-1453.12	131.9582	1.667042
872	0	-1323.447	-1455.219	131.7717	1.853531
873	1	-1323.898	-1455.814	131.9164	1.708888
874	0	-1332.282	-1464.206	131.924	1.701235
875	1	-1332.694	-1464.66	131.9657	1.659586
876	0	-1330.714	-1462.491	131.7768	1.848465
877	1	-1322.773	-1454.402	131.6287	1.996622
878	0	-1326.294	-1457.92	131.6255	1.99973
879	1	-1315.065	-1446.972	131.9068	1.718513
880	0	-1326.7	-1458.374	131.6736	1.951675
881	1	-1321.145	-1453.406	132.261	1.364314
882	0	-1317.779	-1449.774	131.9944	1.63092
883	1	-1316.791	-1448.429	131.6379	1.987378
884	0	-1317.002	-1448.731	131.7287	1.896559
885	1	-1327.928	-1460.037	132.1085	1.516748
886	0	-1327.063	-1458.956	131.8931	1.732196
887	1	-1316.191	-1448.013	131.8217	1.803605
888	0	-1324.183	-1456.082	131.8998	1.72543
889	1	-1324.749	-1456.595	131.8461	1.779163
890	0	-1327.924	-1459.491	131.5675	2.057733
891	1	-1319.526	-1451.325	131.7995	1.825749
892	0	-1317.488	-1449.329	131.8407	1.784579
893	1	-1324.023	-1455.889	131.8662	1.759064
894	0	-1315.561	-1447.62	132.0585	1.56681
895	1	-1317.784	-1449.687	131.9034	1.721875
896	0	-1316.253	-1448.018	131.765	1.860262
897	1	-1319.51	-1451.362	131.8522	1.773082
898	0	-1324.317	-1456.093	131.7764	1.848921
899	1	-1318.761	-1450.623	131.8624	1.762859
900	0	-1332.632	-1464.49	131.8576	1.767704
901	1	-1320.947	-1452.42	131.4732	2.152059
902	0	-1331.388	-1463.228	131.8399	1.785409
903	1	-1323.792	-1455.543	131.7504	1.874866
904	0	-1329.563	-1461.243	131.6801	1.945147
905	1	-1321.547	-1453.376	131.8291	1.79617
906	0	-1323.534	-1455.417	131.8837	1.741554
907	1	-1315.371	-1447.084	131.7136	1.911711
908	0	-1323.679	-1455.284	131.6044	2.020846
909	1	-1316.611	-1448.453	131.8417	1.783582
910	0	-1320.228	-1451.617	131.389	2.236278
911	1	-1323.113	-1454.958	131.8448	1.780497
912	0	-1316.343	-1448.118	131.7751	1.850141
913	1	-1328.416	-1460.471	132.0551	1.570153
914	0	-1334.328	-1466.137	131.8095	1.815777
915	1	-1322.302	-1453.984	131.6816	1.943659
916	0	-1327.639	-1459.33	131.6908	1.934457
917	1	-1324.485	-1456.568	132.0825	1.542783
918	0	-1326.506	-1458.188	131.6821	1.943143
919	1	-1338.392	-1470.171	131.7788	1.846496
920	0	-1318.182	-1450.067	131.8857	1.739593
921	1	-1332.529	-1464.383	131.8537	1.77157
922	0	-1326.985	-1458.912	131.9265	1.698756
923	1	-1326.281	-1457.814	131.533	2.092289
924	0	-1335.036	-1466.891	131.8547	1.770608
925	1	-1333.495	-1465.352	131.8568	1.76845
926	0	-1313.695	-1445.571	131.8764	1.748835
927	1	-1327.116	-1458.796	131.6798	1.945441
928	0	-1317.198	-1449.077	131.8784	1.746855
929	1	-1339.445	-1471.391	131.9461	1.679166
930	0	-1333.607	-1465.498	131.8909	1.734334
931	1	-1326.32	-1458.119	131.7985	1.826753
932	0	-1324.359	-1456.155	131.7965	1.828769
933	1	-1319.564	-1451.275	131.7115	1.913747
934	0	-1330.425	-1462.267	131.8418	1.783479
935	1	-1318.187	-1450.08	131.8924	1.732885
936	0	-1322.301	-1453.951	131.6495	1.975808
937	1	-1318.779	-1450.653	131.8737	1.751602
938	0	-1338.55	-1469.857	131.3074	2.317881
939	1	-1311.945	-1443.892	131.9467	1.678581
940	0	-1333.491	-1465.539	132.0484	1.57686
941	1	-1317.735	-1449.702	131.9673	1.657938
942	0	-1333.07	-1464.932	131.8618	1.763447
943	1	-1333.182	-1465.064	131.8823	1.742959
944	0	-1320.294	-1452.11	131.8164	1.808868
945	1	-1321.14	-1453.052	131.9124	1.71285
946	0	-1332.85	-1464.568	131.7188	1.90652
947	1	-1328.064	-1459.836	131.7715	1.853828
948	0	-1338.728	-1470.442	131.7134	1.91186
949	1	-1331.748	-1463.707	131.959	1.666307
950	0	-1324.22	-1456.2	131.98	1.645271
951	1	-1324.075	-1455.659	131.5842	2.041065
952	0	-1325.764	-1457.39	131.6262	1.999054
953	1	-1323.41	-1455.325	131.9148	1.71051
954	0	-1329.748	-1461.562	131.8146	1.810637
955	1	-1315.437	-1447.168	131.7306	1.89465
956	0	-1323.886	-1455.699	131.8127	1.812602
957	1	-1312.242	-1444.061	131.819	1.806305
958	0	-1318.346	-1450.142	131.796	1.8293
959	1	-1315.22	-1447.189	131.9684	1.656873
960	0	-1319.556	-1451.463	131.9073	1.71797
961	1	-1333.993	-1465.877	131.8839	1.741365
962	0	-1322.514	-1454.655	132.1416	1.483676
963	1	-1330.512	-1462.117	131.6052	2.020119
964	0	-1321.716	-1453.568	131.8524	1.772911
965	1	-1322.658	-1454.374	131.7157	1.909607
966	0	-1313.838	-1445.789	131.9512	1.6741
967	1	-1323.15	-1454.916	131.7661	1.859182
968	0	-1325.145	-1456.819	131.6738	1.951453
969	1	-1336.164	-1467.947	131.7825	1.842821
970	0	-1328.987	-1461.008	132.0206	1.604674
971	1	-1321.711	-1453.631	131.9195	1.705777
972	0	-1318.368	-1450.226	131.858	1.767261
973	1	-1330.257	-1462.088	131.8315	1.793745
974	0	-1317.665	-1449.451	131.7865	1.838828
975	1	-1327.421	-1459.174	131.7531	1.872204
976	0	-1319.269	-1451.022	131.7538	1.871433
977	1	-1325.659	-1457.74	132.0816	1.54366
978	0	-1316.769	-1448.48	131.7106	1.914698
979	1	-1323.952	-1455.768	131.8159	1.80938
980	0	-1316.6	-1448.39	131.7895	1.835823
981	1	-1319.299	-1451.02	131.7207	1.904541
982	0	-1320.724	-1452.399	131.6753	1.950022
983	1	-1323.388	-1454.964	131.5757	2.04954
984	0	-1330.312	-1462.274	131.9616	1.663673
985	1	-1319.797	-1451.469	131.6715	1.953752
986	0	-1335.54	-1467.455	131.9158	1.709498
987	1	-1327.696	-1459.705	132.0098	1.615511
988	0	-1331.644	-1463.128	131.4846	2.14067
989	1	-1326.321	-1458.164	131.8433	1.782006
990	0	-1322.859	-1454.552	131.6927	1.932595
991	1	-1322.444	-1454.426	131.9825	1.642768
992	0	-1319.805	-1451.692	131.8863	1.738962
993	1	-1313.568	-1445.539	131.9705	1.654757
994	0	-1327.774	-1459.563	131.7892	1.836042
995	1	-1322.167	-1454.15	131.9836	1.641652
996	0	-1324.839	-1456.936	132.0963	1.528999
997	1	-1325.938	-1457.646	131.7082	1.917075
998	0	-1321.626	-1453.496	131.8702	1.755096
999	1	-1327.897	-1459.91	132.0132	1.612044
1000	0	-1324.304	-1456.147	131.8434	1.781886
1001	1	-1318.712	-1450.471	131.7596	1.865685
1002	0	-1320.509	-1452.352	131.8434	1.781886
1003	1	-1326.624	-1458.709	132.0855	1.539737
1004	0	-1330.806	-1462.639	131.8328	1.79245
1005	1	-1322.416	-1454.138	131.7218	1.903466
1006	0	-1316.099	-1447.771	131.6725	1.952739
1007	1	-1310.915	-1442.719	131.8037	1.821604
1008	0	-1317.625	-1449.504	131.879	1.746265
1009	1	-1317.162	-1449.131	131.9683	1.656997
1010	0	-1315.936	-1447.733	131.7964	1.828918
1011	1	-1320.497	-1452.2	131.7028	1.922514
1012	0	-1328.282	-1460.377	132.0943	1.530933
1013	1	-1327.359	-1459.12	131.7606	1.864662
1014	0	-1330.368	-1462.44	132.0716	1.553721
1015	1	-1316.792	-1448.646	131.8541	1.771174
1016	0	-1330.046	-1462.214	132.1681	1.457222
1017	1	-1328.869	-1460.751	131.8824	1.742852
1018	0	-1319.686	-1451.519	131.8332	1.792052
1019	1	-1316.049	-1447.864	131.8147	1.810563
1020	0	-1323.953	-1455.645	131.6924	1.932928
1021	1	-1320.511	-1452.456	131.9447	1.680566
1022	0	-1330.284	-1462.253	131.9691	1.656153
1023	1	-1328.137	-1459.842	131.7048	1.92043
1024	0	-1321.273	-1453.033	131.7596	1.865677
1025	1	-1326.336	-1458.09	131.7547	1.870576
1026	0	-1322.534	-1454.199	131.6656	1.95972
1027	1	-1326.767	-1458.487	131.7206	1.904668
1028	0	-1318.368	-1450.032	131.6638	1.961467
1029	1	-1326.661	-1458.732	132.0709	1.554369
1030	0	-1333.178	-1465.157	131.979	1.646328
1031	1	-1324.82	-1456.618	131.7975	1.827781
1032	0	-1328.023	-1459.813	131.7906	1.834656
1033	1	-1324.46	-1456.03	131.5703	2.055022
1034	0	-1332.319	-1464.176	131.8577	1.767618
1035	1	-1325.398	-1457.351	131.9535	1.671745
1036	0	-1323.468	-1455.185	131.7162	1.909129
1037	1	-1321.172	-1453.046	131.8732	1.7521
1038	0	-1318.738	-1450.646	131.9077	1.717558
1039	1	-1320.131	-1452.264	132.1326	1.49269
1040	0	-1316.093	-1447.882	131.7886	1.836674
1041	1	-1323.29	-1454.969	131.6783	1.947002
1042	0	-1320.43	-1452.336	131.9065	1.718735
1043	1	-1324.679	-1456.816	132.1368	1.48844
1044	0	-1321.762	-1453.717	131.9555	1.669824
1045	1	-1329.291	-1460.793	131.5019	2.123385
1046	0	-1320.053	-1452.04	131.9873	1.637994
1047	1	-1314.614	-1446.43	131.8165	1.808763
1048	0	-1326.747	-1458.66	131.9134	1.711834
1049	1	-1325.734	-1457.583	131.8499	1.77533
1050	0	-1333.181	-1465.061	131.8802	1.74509
1051	1	-1322.87	-1454.694	131.8235	1.801765
1052	0	-1327.74	-1459.577	131.8371	1.788192
1053	1	-1322.694	-1454.518	131.8235	1.801765
1054	0	-1327.592	-1459.283	131.6901	1.935188
1055	1	-1319.948	-1451.861	131.9122	1.713052
1056	0	-1324.72	-1456.646	131.9254	1.699857
1057	1	-1324.451	-1456.267	131.8168	1.808455
1058	0	-1324.853	-1456.978	132.1245	1.500771
1059	1	-1325.155	-1457.128	131.9731	1.652141
1060	0	-1318.96	-1450.583	131.6239	2.001386
1061	1	-1330.872	-1462.706	131.8342	1.791065
1062	0	-1322.458	-1454.235	131.7766	1.848686
1063	1	-1326.769	-1458.386	131.6173	2.007972
1064	0	-1326.127	-1458.18	132.0527	1.5726
1065	1	-1325.526	-1457.546	132.0194	1.605851
1066	0	-1332.281	-1464.274	131.9927	1.632592
