Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	tree_length
1504	0	-702.6437	-729.608	26.96428	0.4644185	2.15323	1.00968	0.877435	0.120653	0.116941	0.132828	0.187307	0.124477	0.049128	0.430137	0.0433133	0.495136	0.229117	0.178632	0.405504	0.219753	0.329356	0.103967	0.470845	0.0362388	0.0689901	0.184714	0.282999	0.262039	0.21742	0.197988	0.339928	0.23873	0.310904	0.670378	1.07339	1.94533	0.137311	0.119326	0.0164081	0.0159033	0.0180638	0.0254727	0.0169281	0.00668112	0.0584961	0.00589036	0.0673356	0.0311586	0.0242929	0.0551461	0.0298851	0.0447905	0.0141389	0.0640322	0.00492827	0.00938225	0.0251201	0.0384862	0.0356358	0.0295679	0.0269252	0.0462282	0.0324659	7.353254
1505	1	-707.9648	-735.6739	27.70911	0.0328306	30.45938	1.13571	0.097209	0.0354246	0.265245	0.0447945	0.442475	0.145064	0.0105179	0.266767	0.0849848	0.476296	0.136619	0.00131325	0.206397	0.097431	0.552689	0.259993	0.401036	0.199585	0.404756	0.103894	0.633175	0.165778	0.215883	0.0362066	0.0293663	0.591401	0.780001	0.932176	1.0491	1.23872	0.161322	0.0138081	0.00503189	0.0376767	0.00636284	0.0628514	0.0206056	0.00149402	0.037893	0.0120717	0.0676556	0.0194061	0.000186541	0.0293177	0.0138396	0.0785069	0.0369308	0.0569653	0.0283502	0.0574937	0.0147577	0.0899395	0.023548	0.0306651	0.00514298	0.00417135	0.0840057	7.040011
1506	0	-705.9507	-734.5924	28.64171	0.5541153	1.804679	0.897162	0.215539	0.0575125	0.0595606	0.0468792	0.189974	0.0834322	0.0322795	0.135959	0.0351087	0.458492	0.243974	0.193901	0.178846	0.0408631	0.171912	0.110709	0.544139	0.0223677	0.127689	0.205146	0.409354	0.13438	0.237299	0.107878	0.42019	0.225585	0.268789	0.632495	1.06423	2.03448	0.160605	0.0385847	0.0102956	0.0106622	0.00839207	0.0340081	0.0149356	0.0057785	0.0243386	0.00628498	0.0820769	0.043675	0.0347112	0.032016	0.0073151	0.0307749	0.0198185	0.097409	0.00400415	0.0228583	0.0367241	0.0732804	0.024056	0.04248	0.0193118	0.0752202	0.040383	5.586131
1507	1	-707.2008	-734.689	27.48823	0.1323348	7.556589	0.930489	0.290583	0.00387183	0.293588	0.178713	0.174315	0.173759	0.00865319	0.397254	0.174649	0.726211	0.122283	0.00247265	0.228452	0.393469	0.293878	0.287776	0.171544	0.277975	0.494148	0.0489049	0.216673	0.350426	0.265209	0.0288267	0.0881412	0.539128	0.582742	0.847376	1.07766	1.49222	0.129931	0.0405764	0.000540654	0.0409959	0.0249551	0.024341	0.0242633	0.00120831	0.0554717	0.0243876	0.101406	0.0170753	0.000345275	0.0319005	0.0549431	0.0410365	0.0401843	0.0239539	0.0388158	0.0690017	0.00682896	0.0302558	0.0489326	0.0370331	0.00402529	0.0123078	0.0752825	7.161393
1508	0	-703.4921	-731.6584	28.16626	0.2371317	4.217067	1.06823	0.363073	0.0791296	0.543558	0.099568	0.170777	0.00813469	0.0384344	0.332581	0.0412157	0.482559	0.354938	0.208714	0.202293	0.152755	0.0805804	0.131818	0.15984	0.024137	0.152037	0.0650598	0.249948	0.17679	0.407412	0.246889	0.337349	0.200743	0.465903	0.782396	1.08431	1.66739	0.167472	0.0569209	0.0124056	0.0852163	0.0156098	0.0267736	0.00127532	0.00602556	0.0521405	0.0064616	0.0756532	0.0556455	0.0327212	0.0317144	0.0239482	0.012633	0.0206658	0.0250589	0.00378408	0.0238356	0.0101998	0.0391856	0.0277162	0.0638721	0.0387061	0.0528879	0.0314715	6.378562
1509	1	-716.0998	-742.0494	25.9496	0.2159776	4.630111	1.75287	0.155799	0.0193758	0.686529	0.268729	0.198767	0.206777	0.0229785	0.312026	0.162621	0.485246	0.304631	0.0151215	0.50663	0.796753	0.349722	0.00492976	0.269262	0.168714	0.44405	0.172496	0.0611289	0.106891	0.663928	0.0396112	0.0516634	0.389119	0.48595	0.794521	1.08388	1.63565	0.203435	0.0180817	0.00224872	0.0796773	0.0311882	0.0230686	0.0239981	0.00266684	0.0362132	0.0188735	0.0563168	0.0353549	0.00175498	0.0587985	0.0924696	0.040588	0.000572139	0.0312501	0.0195806	0.0515356	0.0200196	0.00709451	0.0124055	0.0770542	0.0045972	0.00599595	0.0451604	8.616373
1510	0	-711.4565	-737.7252	26.26868	0.3249939	3.076981	1.23484	0.568988	0.0623859	0.738213	0.205375	0.156555	0.0782877	0.0708238	0.409612	0.172854	0.621511	0.274354	0.295044	0.146288	0.112872	0.0534646	0.408793	0.277771	0.143635	0.415261	0.0772781	0.307839	0.366892	0.3908	0.304072	0.125726	0.168739	0.395131	0.735703	1.08287	1.7863	0.150806	0.0694881	0.00761892	0.0901548	0.0250816	0.0191195	0.00956095	0.00864941	0.0500242	0.0211099	0.0759026	0.0335057	0.0360324	0.0178655	0.0137845	0.00652941	0.0499242	0.0339229	0.0175416	0.0507141	0.00943765	0.0375951	0.044807	0.0477267	0.037135	0.0153544	0.0206074	8.18828
1511	1	-711.6694	-740.1479	28.47846	0.08059369	12.40792	1.01726	0.460241	0.0314095	0.237429	0.0162815	0.357851	0.0750099	0.018376	0.505482	0.167633	0.158474	0.154586	0.127237	0.203345	0.320714	0.200595	0.0345859	0.24196	0.27371	0.637618	0.245858	0.0558947	0.110644	0.23781	0.10192	0.0791326	0.151848	0.665708	0.886327	1.06785	1.38011	0.16347	0.0739592	0.0050474	0.038154	0.00261638	0.0575055	0.0120538	0.00295297	0.0812293	0.0269381	0.0254663	0.0248414	0.0204465	0.0326768	0.0515377	0.0322349	0.00555784	0.0388821	0.0439843	0.102463	0.0395086	0.00898209	0.0177801	0.0382153	0.0163782	0.0127163	0.0244015	6.222902
1512	0	-710.9466	-739.0645	28.11794	0.1127454	8.86954	0.900719	0.436569	0.0545058	0.566411	0.157579	0.111082	0.142786	0.0584784	0.348498	0.210076	0.476869	0.380965	0.140814	0.162342	0.0216903	0.0677339	0.0705486	0.159013	0.0849083	0.417179	0.00439277	0.542024	0.146488	0.29985	0.167343	0.116533	0.305874	0.611203	0.861337	1.07471	1.45275	0.137488	0.0666389	0.00831988	0.0864581	0.0240532	0.0169559	0.0217951	0.00892627	0.0531955	0.0320665	0.0727903	0.0581513	0.0214941	0.0247802	0.00331085	0.010339	0.0107687	0.024272	0.0129606	0.0636791	0.000670522	0.0827357	0.0223603	0.0457698	0.0255436	0.0177878	0.0466892	6.551271
1513	1	-711.6026	-739.9235	28.32093	0.09609324	10.40656	1.12607	0.293968	0.0166654	0.167636	0.0272051	0.339765	0.131596	0.0559369	0.544318	0.117744	0.413877	0.317579	0.16172	0.430452	0.244155	0.105683	0.295399	0.0744624	0.164202	0.314082	0.246973	0.0657687	0.0223694	0.156932	0.130312	0.232538	0.167522	0.638009	0.873902	1.07153	1.41656	0.176918	0.0461855	0.00261831	0.0263375	0.00427422	0.0533807	0.0206752	0.0087883	0.0855182	0.0184988	0.0650247	0.0498952	0.0254079	0.0676287	0.0383594	0.0166039	0.0464104	0.0116989	0.025798	0.0493457	0.0388021	0.010333	0.00351448	0.0246558	0.0204735	0.0365343	0.0263196	6.364929
1514	0	-709.4222	-736.3123	26.89004	0.2889686	3.460584	0.392142	0.267379	0.0288844	0.77932	0.16356	0.0987201	0.176029	0.0483943	0.533856	0.21805	0.585262	0.29028	0.200888	0.447953	0.0663773	0.286263	0.0732266	0.574825	0.0881313	0.433015	0.00214739	0.420883	0.0910423	0.498014	0.182934	0.3534	0.301965	0.422028	0.754213	1.08401	1.73975	0.0515776	0.0351678	0.00379911	0.102502	0.0215128	0.0129845	0.0231527	0.00636521	0.0702171	0.0286797	0.0769783	0.0381799	0.0264225	0.0589184	0.00873047	0.0376516	0.00963135	0.0756056	0.0115917	0.0569536	0.000282441	0.0553579	0.0119746	0.0655028	0.024061	0.046482	0.0397169	7.60294
1515	1	-712.0515	-740.1532	28.10173	0.2358036	4.240817	0.911636	0.555217	0.0383283	0.0278947	0.159252	0.0604113	0.132373	0.10225	0.565717	0.101372	0.582475	0.330064	0.169535	0.306488	0.258765	0.0331761	0.142624	0.114423	0.0250439	0.326429	0.432272	0.0569237	0.0892449	0.220442	0.35052	0.108207	0.243339	0.467121	0.783146	1.08429	1.66544	0.141461	0.0861547	0.00594751	0.0043285	0.0247116	0.0093742	0.0205407	0.0158665	0.0877839	0.0157302	0.0903844	0.0512171	0.0263072	0.0475586	0.0401533	0.00514803	0.0221313	0.0177554	0.00388614	0.050653	0.0670769	0.00883302	0.0138484	0.0342066	0.0543912	0.0167908	0.0377596	6.444422
1516	0	-705.6031	-731.3867	25.7836	0.7587266	1.317998	0.886272	1.12821	0.0826588	0.59306	0.0528228	0.268183	0.144121	0.0621604	0.683273	0.0749634	0.426156	0.360795	0.180887	0.18927	0.18301	0.161807	0.044047	0.437441	0.161082	0.238914	0.00573477	0.259537	0.24926	0.378987	0.567983	0.231215	0.187783	0.195789	0.555165	1.03767	2.21138	0.107562	0.136924	0.0100319	0.0719766	0.00641082	0.0325479	0.0174912	0.00754407	0.0829253	0.00909791	0.0517203	0.0437878	0.0219533	0.0229707	0.022211	0.0196377	0.00534575	0.0530898	0.0195497	0.0289957	0.000695999	0.0314986	0.0302513	0.0459957	0.0689331	0.0280613	0.0227902	8.239629
1517	1	-708.0385	-733.8021	25.76357	0.6553648	1.525868	1.21739	0.481119	0.0524076	0.204274	0.129561	0.246448	0.159392	0.131411	0.85277	0.121738	1.16139	0.193527	0.292187	0.20035	0.380584	0.0619188	0.158601	0.0796584	0.0489508	0.205899	0.344547	0.250962	0.241442	0.504912	0.396506	0.116113	0.12896	0.229291	0.592806	1.05191	2.126	0.145568	0.0575294	0.00626659	0.0244259	0.0154921	0.0294688	0.0190591	0.0157134	0.101969	0.0145567	0.138872	0.0231408	0.034938	0.0239566	0.045508	0.00740388	0.0189645	0.00952507	0.00585324	0.0246202	0.0411989	0.0300086	0.0288702	0.0603744	0.0474119	0.0138841	0.0154203	8.363017
1518	0	-707.5549	-733.8548	26.29988	0.4408452	2.26837	0.729515	0.751977	0.17696	0.390046	0.0813097	0.216642	0.168322	0.029443	0.591675	0.0638683	0.37335	0.253706	0.287154	0.101375	0.499246	0.152159	0.0317722	0.336119	0.14961	0.177806	0.0422093	0.760041	0.346152	0.390881	0.39019	0.398334	0.151369	0.323335	0.680821	1.07545	1.92039	0.0907218	0.0935151	0.0220066	0.0485058	0.0101116	0.0269413	0.0209324	0.0036615	0.0735801	0.0079426	0.0464295	0.0315507	0.0357102	0.0126069	0.0620858	0.0189223	0.00395117	0.0417994	0.0186054	0.0221118	0.00524911	0.094518	0.0430472	0.0486096	0.0485236	0.0495364	0.0188241	8.041232
1519	1	-705.4512	-731.5335	26.08223	0.4017103	2.489356	1.56794	0.724907	0.130062	0.148149	0.0966437	0.364718	0.0442089	0.230075	0.462051	0.156793	0.586029	0.249253	0.341839	0.413547	0.112819	0.186427	0.27681	0.19853	0.0224848	0.0411967	0.31758	0.177065	0.0178795	0.650302	0.397856	0.205025	0.177822	0.345445	0.69866	1.07851	1.87739	0.188954	0.0873591	0.0156739	0.0178535	0.0116466	0.0439525	0.00532765	0.0277266	0.0556821	0.0188952	0.0706228	0.0300377	0.0411953	0.0498369	0.0135959	0.0224665	0.0333586	0.023925	0.00270966	0.00496465	0.0382718	0.0213383	0.00215467	0.0783685	0.0479459	0.0247078	0.0214295	8.298013
1520	0	-712.4342	-738.3255	25.89133	0.1490354	6.709817	1.28393	0.610098	0.143572	0.299681	0.0587909	0.175767	0.12827	0.0635495	0.480041	0.139821	0.401826	0.0628911	0.232975	0.559941	0.323351	0.937572	0.0250237	0.0243762	0.131264	0.348633	0.0039745	0.526414	0.194735	0.605903	0.345825	0.367562	0.265806	0.560595	0.836046	1.07963	1.52373	0.146876	0.0697926	0.016424	0.0342823	0.00672542	0.020107	0.0146735	0.00726979	0.0549146	0.0159949	0.0459672	0.00719447	0.0266514	0.0640548	0.0369899	0.107254	0.00286261	0.00278853	0.015016	0.0398822	0.000454666	0.0602195	0.0222768	0.0693127	0.0395609	0.0420475	0.030407	8.741587
1521	1	-707.272	-735.4338	28.16175	0.3082797	3.243808	0.581917	0.563688	0.0120435	0.272466	0.11546	0.121518	0.180051	0.121808	0.359291	0.121922	0.455696	0.125733	0.427893	0.321574	0.318157	0.144966	0.215247	0.14849	0.0197426	0.112877	0.555901	0.123948	0.0612855	0.228864	0.142663	0.193294	0.265432	0.407286	0.744192	1.08348	1.76504	0.0921932	0.0893052	0.00190806	0.0431669	0.0182923	0.0192522	0.0285255	0.019298	0.0569225	0.0193161	0.072196	0.0199199	0.0677912	0.050947	0.0504057	0.022967	0.0341017	0.0235253	0.00312782	0.0178831	0.0880714	0.0196371	0.00970948	0.0362589	0.0226022	0.0306236	0.0420525	6.311928
1522	0	-720.5332	-748.1109	27.57776	0.6041777	1.655142	0.642287	0.287872	0.063871	0.209106	0.0818598	0.388098	0.10513	0.0509697	0.510868	0.151632	0.230385	0.00823639	0.383948	0.594405	0.26632	0.696824	0.0802403	0.0255436	0.170221	0.259112	0.00463348	0.308804	0.07408	0.45032	0.371201	0.0517468	0.132301	0.248325	0.612496	1.05837	2.08081	0.0973159	0.0436169	0.0096774	0.0316827	0.012403	0.0588027	0.0159288	0.00772267	0.0774041	0.0229745	0.0349067	0.00124793	0.0581738	0.0900612	0.0403514	0.105579	0.0121576	0.00387024	0.025791	0.0392593	0.000702042	0.0467884	0.0112242	0.0682302	0.0562424	0.00784041	0.0200456	6.600015
1523	1	-706.1851	-736.0458	29.86072	0.1017399	9.828982	0.726661	0.311896	0.0425902	0.230465	0.126158	0.0972824	0.149758	0.0344131	0.287633	0.0937734	0.364811	0.100318	0.342553	0.215655	0.0537137	0.203516	0.172318	0.0396311	0.120016	0.145472	0.225038	0.15165	0.0740444	0.121708	0.096708	0.171053	0.120662	0.628612	0.86956	1.07268	1.42914	0.150775	0.0647154	0.00883706	0.0478193	0.0261765	0.0201852	0.0310735	0.00714039	0.0596811	0.0194571	0.0756948	0.0208151	0.0710765	0.0447465	0.0111451	0.0422276	0.0357543	0.00822307	0.0249023	0.030184	0.0466932	0.0314659	0.0153635	0.0252532	0.020066	0.0354919	0.0250362	4.819497
1524	0	-707.4414	-736.6593	29.21788	0.5376166	1.860062	0.742921	0.279702	0.0146497	0.357486	0.0728593	0.105542	0.0732585	0.0262359	0.376753	0.0813086	0.374379	0.00611581	0.155835	0.191916	0.13396	0.4667	0.191404	0.00179021	0.0897796	0.41602	0.0472584	0.0942257	0.0786273	0.365437	0.166545	0.0476274	0.0681215	0.275978	0.639257	1.06606	2.01871	0.147802	0.0556459	0.00291453	0.0711208	0.0144952	0.0209973	0.0145746	0.00521956	0.0749539	0.0161761	0.0744817	0.00121672	0.031003	0.0381812	0.0266511	0.0928486	0.0380793	0.000356158	0.0178614	0.0827661	0.00940193	0.018746	0.0156427	0.0727026	0.0331336	0.00947534	0.0135526	5.026456
1525	1	-708.3524	-736.1655	27.81304	0.6175151	1.619394	0.775485	0.388823	0.0667509	0.296601	0.104042	0.155175	0.143109	0.0483105	0.416244	0.149121	0.356755	0.0764536	0.341446	0.337993	0.086349	0.282637	0.277067	0.0282124	0.0676556	0.366354	0.352698	0.284349	0.116049	0.152862	0.031824	0.533425	0.115604	0.243191	0.607294	1.05673	2.09279	0.122097	0.0612185	0.0105096	0.0466986	0.016381	0.0244317	0.0225319	0.00760628	0.0655359	0.0234785	0.0561695	0.0120373	0.0537592	0.0532156	0.0135953	0.0445	0.043623	0.00444192	0.0106521	0.0576808	0.0555308	0.0447695	0.0182714	0.0240674	0.00501055	0.0839855	0.0182013	6.351397
1526	0	-709.237	-737.4448	28.20782	0.1835178	5.449061	1.23776	0.402494	0.0210812	0.463287	0.180245	0.117499	0.0423054	0.101197	0.247267	0.189714	0.324429	0.0448578	0.132792	0.394389	0.192771	0.204519	0.275433	0.0129932	0.114614	0.152939	0.0542686	0.0718963	0.202011	0.589376	0.292684	0.00686062	0.320935	0.519723	0.813982	1.08244	1.58385	0.193684	0.062982	0.00329877	0.0724948	0.0282046	0.0183862	0.00661992	0.0158352	0.0386921	0.0296864	0.0507664	0.00701932	0.0207793	0.0617137	0.0301646	0.032003	0.0430996	0.00203317	0.0179348	0.0239318	0.00849192	0.0112503	0.0316105	0.0922252	0.045799	0.00107354	0.0502197	6.390619
1527	1	-713.2795	-739.7593	26.47983	0.3244251	3.082376	1.18007	0.531955	0.0104124	0.110133	0.0615707	0.148056	0.164146	0.0119192	0.214527	0.179641	1.26846	0.191552	0.432327	0.243986	0.0631817	0.263991	0.307814	0.121212	0.216334	0.169111	0.55045	0.0319805	0.102964	0.180219	0.0263109	0.675405	0.519969	0.395536	0.735989	1.08289	1.78558	0.147922	0.0666803	0.00130519	0.0138051	0.00771785	0.0185587	0.0205757	0.00149406	0.0268908	0.0225179	0.159001	0.0240109	0.054192	0.0305835	0.00791979	0.0330911	0.0385843	0.0151939	0.0271173	0.021198	0.0689986	0.00400874	0.0129065	0.0225903	0.00329805	0.0846616	0.0651777	7.977702
1528	0	-705.9197	-733.3344	27.41462	0.2186926	4.572629	0.818174	0.460711	0.0122906	0.57463	0.0759347	0.202382	0.158839	0.0573529	0.443343	0.0786862	0.35798	0.248658	0.224567	0.247646	0.395337	0.0752853	0.412931	0.013032	0.217308	0.173905	0.0246315	0.647233	0.231235	0.378963	0.293558	0.0021354	0.321894	0.483297	0.792942	1.08396	1.63981	0.114452	0.0644473	0.0017193	0.080383	0.0106222	0.0283106	0.0222194	0.00802291	0.0620178	0.0110071	0.0500767	0.034784	0.0314139	0.0346424	0.0553024	0.0105314	0.0577635	0.00182301	0.0303985	0.024327	0.00344562	0.0905392	0.0323468	0.0530119	0.0410649	0.000298715	0.0450287	7.148643
1529	1	-715.3788	-738.9712	23.59241	0.4402115	2.271635	1.22775	0.593869	0.0118324	0.164794	0.03107	0.106193	0.236717	0.012163	0.364271	0.17742	0.776373	0.310232	1.06386	0.351854	0.413564	0.380703	0.432316	0.0609363	0.350142	0.0488942	1.15846	0.17759	0.126889	0.304008	0.0478314	0.445374	1.37421	0.323678	0.681104	1.07551	1.91971	0.114217	0.055247	0.00110076	0.0153306	0.00289042	0.00987903	0.0220216	0.00113152	0.0338878	0.0165052	0.0722253	0.0288606	0.0989701	0.0327327	0.0384735	0.0354165	0.040218	0.00566885	0.0325734	0.00454858	0.107771	0.0165211	0.0118044	0.0282816	0.00444971	0.0414327	0.127842	10.74933
1530	0	-703.2889	-730.2688	26.9799	0.5102048	1.959997	0.67897	0.510054	0.0683404	0.383056	0.138834	0.224058	0.137842	0.0482035	0.490827	0.105758	0.602933	0.44143	0.266088	0.193307	0.350603	0.50667	0.307765	0.0444198	0.240582	0.102164	0.0261607	0.533812	0.193072	0.419551	0.0675463	0.0186049	0.191197	0.288452	0.650691	1.06896	1.9919	0.0931136	0.0699486	0.00937216	0.052532	0.0190396	0.0307272	0.0189035	0.00661061	0.0673117	0.0145036	0.0826859	0.0605374	0.0364911	0.02651	0.0480815	0.0694845	0.0422067	0.00609171	0.0329933	0.0140106	0.00358767	0.0732067	0.0264778	0.057537	0.00926326	0.00255147	0.0262207	7.291848
1531	1	-719.1963	-747.0672	27.87095	0.3730527	2.680586	0.837055	0.383688	0.034769	0.0792839	0.0576344	0.0795443	0.136554	0.0199178	0.227822	0.160375	0.466648	0.28032	0.159364	0.231883	0.258574	0.141734	0.299606	0.0543957	0.275625	0.0879451	0.475068	0.0585089	0.166924	0.0966541	0.0312011	0.341923	1.09493	0.362936	0.712154	1.08041	1.8445	0.12803	0.0586863	0.00531803	0.0121267	0.00881537	0.0121665	0.0208863	0.00304649	0.0348461	0.0245298	0.0713753	0.0428758	0.0243752	0.0354673	0.0395498	0.0216787	0.0458257	0.00832	0.0421577	0.0134515	0.0726632	0.00894913	0.0255315	0.0147835	0.00477231	0.0522982	0.167473	6.537949
1532	0	-714.5054	-741.6986	27.19321	0.07777902	12.85694	1.1498	0.413217	0.133208	0.51522	0.101193	0.30323	0.183556	0.0390517	0.39764	0.229428	0.291783	0.378485	0.215569	0.316926	0.0827266	0.596693	0.0748875	0.0848048	0.258367	0.082767	0.0752166	0.762907	0.0995371	0.172826	0.176554	0.0324246	0.34295	0.671081	0.888673	1.0671	1.37315	0.153082	0.0550152	0.0177351	0.0685957	0.0134726	0.0403717	0.0244384	0.0051993	0.0529412	0.0305457	0.0388476	0.050391	0.0287006	0.0421951	0.0110141	0.0794429	0.00997043	0.0112908	0.0343986	0.0110195	0.0100142	0.101572	0.0132522	0.0230098	0.0235062	0.00431697	0.0456599	7.510962
1533	1	-713.9163	-741.475	27.55868	0.2118708	4.719859	0.822904	0.682021	0.0183596	0.048363	0.036556	0.165129	0.0776588	0.0267326	0.283488	0.16108	0.602568	0.233678	0.111172	0.142591	0.176743	0.152271	0.372811	0.160868	0.200033	0.116979	0.311304	0.0437433	0.0744228	0.0427401	0.159254	0.425467	1.36246	0.490009	0.796923	1.08375	1.62931	0.117367	0.0972731	0.00261854	0.00689777	0.0052138	0.0235515	0.0110761	0.00381274	0.0404324	0.022974	0.0859412	0.0333282	0.0158559	0.0203371	0.025208	0.0217176	0.0531721	0.0229438	0.0285297	0.0166841	0.0443998	0.00623888	0.0106145	0.00609581	0.0227136	0.0606822	0.194321	7.0114
1534	0	-708.5388	-735.3015	26.76276	0.1734232	5.766241	1.44883	0.520684	0.0489201	0.432093	0.19511	0.445016	0.0627472	0.0976615	0.574656	0.0977449	0.526225	0.317118	0.271633	0.269425	0.13836	0.591507	0.256664	0.0939416	0.218227	0.0599731	0.25116	0.118005	0.0344175	0.0696306	0.218138	0.0557405	0.432142	0.531093	0.820277	1.08177	1.56686	0.184664	0.0663649	0.00623521	0.0550734	0.0248682	0.0567205	0.00799758	0.0124477	0.0732441	0.0124583	0.0670711	0.0404189	0.0346216	0.0343402	0.017635	0.0753919	0.0327137	0.0119735	0.0278146	0.007644	0.0320121	0.0150406	0.00438676	0.00887492	0.0278033	0.00710453	0.0550796	7.84577
1535	1	-716.0678	-742.7013	26.63355	0.05573961	17.94056	1.33236	0.685382	0.0546183	0.0143847	0.217515	0.0679291	0.209485	0.0129118	0.466605	0.170483	0.603778	0.353044	0.153411	0.238918	0.01615	0.0367049	0.291907	0.0707777	0.200435	0.238236	0.10026	0.0654649	0.25301	0.287792	0.159574	0.426321	1.3652	0.717877	0.908285	1.05997	1.31386	0.164638	0.0846919	0.00674912	0.0017775	0.0268781	0.00839391	0.0258858	0.0015955	0.0576578	0.0210664	0.0746081	0.0436252	0.0189568	0.0295228	0.00199563	0.00453558	0.0360705	0.00874591	0.0247675	0.0294385	0.0123891	0.00808941	0.0312641	0.0355621	0.0197183	0.05268	0.168696	8.092661
1536	0	-710.4933	-738.9316	28.43835	0.1036129	9.651311	1.07333	0.579777	0.232653	0.390276	0.249052	0.370523	0.190037	0.108745	0.18544	0.0124688	0.585946	0.353108	0.171615	0.262308	0.0587454	0.200025	0.0842401	0.109041	0.242994	0.0176911	0.0950327	0.0101802	0.203569	0.0490183	0.200499	0.150116	0.0535592	0.625568	0.868138	1.07305	1.43324	0.172008	0.0929131	0.0372843	0.0625444	0.0399123	0.0593787	0.0304547	0.0174271	0.029718	0.00199821	0.0939018	0.0565878	0.0275024	0.0420366	0.00941434	0.0320553	0.0135	0.0174745	0.0389414	0.00283512	0.0152296	0.00163145	0.0326233	0.0078555	0.0321313	0.0240571	0.00858323	6.23999
1537	1	-703.3502	-731.1232	27.77308	0.1679881	5.952803	1.25531	0.50902	0.0764056	0.0213245	0.0995124	0.315426	0.140747	0.0221509	0.486123	0.164665	0.38748	0.215833	0.225749	0.169998	0.17674	0.245727	0.0468384	0.0369886	0.0952524	0.300645	0.027854	0.0560513	0.0749264	0.360363	0.154127	0.712284	0.463342	0.537408	0.823719	1.08136	1.55751	0.183502	0.0744085	0.011169	0.00311722	0.0145467	0.0461089	0.0205744	0.00323802	0.0710614	0.0240706	0.0566417	0.0315504	0.033	0.0248503	0.0258358	0.0359203	0.00684683	0.00540699	0.013924	0.0439483	0.0040717	0.00819358	0.0109527	0.0526778	0.0225303	0.104122	0.0677313	6.840889
1538	0	-707.3599	-736.1092	28.74936	0.1052652	9.49982	0.875695	0.605371	0.251086	0.444882	0.0524555	0.357666	0.246916	0.090422	0.213642	0.0278293	0.585654	0.175469	0.0965968	0.253206	0.18822	0.223163	0.112956	0.260725	0.0926642	0.0337171	0.0170555	0.0133735	0.171277	0.084861	0.166743	0.193775	0.0919095	0.622911	0.866892	1.07336	1.43683	0.147738	0.102132	0.0423606	0.075056	0.00884976	0.0603418	0.0416572	0.0152551	0.0360436	0.00469509	0.0988057	0.0296034	0.0162968	0.0427185	0.0317547	0.0376498	0.0190568	0.0439869	0.0156334	0.00568841	0.00287743	0.00225624	0.0288962	0.0143169	0.0281313	0.0326918	0.0155061	5.927331
1539	1	-707.7354	-736.3044	28.56908	0.4112106	2.431844	0.822434	0.334541	0.0372793	0.121361	0.0432909	0.400343	0.211567	0.0135777	0.415993	0.0384743	0.545276	0.261319	0.0878365	0.123906	0.147624	0.283256	0.137049	0.0762638	0.0824737	0.219695	0.254751	0.0677571	0.0444824	0.288468	0.205662	0.243799	0.293185	0.339898	0.694269	1.07781	1.88802	0.141758	0.0576628	0.00642562	0.0209183	0.00746181	0.0690049	0.0364666	0.0023403	0.0717024	0.00663159	0.0939862	0.045042	0.0151399	0.021357	0.0254451	0.0488233	0.0236223	0.0131451	0.0142155	0.0378676	0.04391	0.0116789	0.00766718	0.0497216	0.0354488	0.0420223	0.0505347	5.801667
1540	0	-701.2178	-729.6427	28.42489	0.05677249	17.61417	0.879644	0.421231	0.252218	0.38938	0.0759091	0.241015	0.148251	0.0392033	0.377692	0.0755726	0.7852	0.0515771	0.378732	0.0739666	0.241245	0.279786	0.131396	0.28826	0.277536	0.228005	0.0689425	0.0107351	0.250441	0.102962	0.0257946	0.0928158	0.112777	0.715461	0.907308	1.06036	1.31687	0.13962	0.066859	0.0400328	0.0618035	0.0120485	0.0382546	0.0235309	0.00622245	0.0599483	0.0119951	0.124629	0.00818646	0.0601134	0.0117402	0.0382911	0.0444084	0.0208556	0.0457535	0.0440514	0.0361896	0.0109427	0.00170391	0.0397508	0.0163425	0.00409419	0.014732	0.0179003	6.30029
