Iteration	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	tree_length
7250	-707.1032	-735.7343	28.63107	0.05455067	18.33158	0.626133	0.341977	0.266976	0.655445	0.312828	0.345259	0.0971289	0.0219056	0.205044	0.107026	0.477274	0.289881	0.153754	0.241294	0.11451	0.0794447	0.177057	0.114153	0.197358	0.46306	0.0056694	0.216751	0.149381	0.20896	0.11686	0.0689934	0.0422039	0.720691	0.909419	1.05951	1.31038	0.102707	0.0560955	0.0437929	0.107515	0.0513142	0.056634	0.0159324	0.00359325	0.0336341	0.0175558	0.0782888	0.04755	0.0252208	0.0395803	0.0187834	0.0130316	0.0290432	0.0187248	0.0323733	0.0759572	0.000929969	0.0355544	0.0245035	0.0342764	0.019169	0.0113172	0.00692284	6.096328
7260	-712.9129	-740.7007	27.78785	0.2996385	3.337354	0.869833	0.451462	0.0764182	0.47195	0.332332	0.366785	0.141074	0.059332	0.321721	0.0505787	0.593408	0.200741	0.310729	0.211943	0.121649	0.00675106	0.315869	0.188345	0.115317	0.488212	0.0199798	0.632387	0.0983703	0.0356913	0.0336431	0.120685	0.0592595	0.413786	0.748647	1.08374	1.75383	0.129933	0.0674381	0.0114151	0.0704985	0.0496428	0.0547893	0.0210732	0.00886283	0.0480578	0.0075553	0.0886416	0.0299861	0.0464158	0.0316594	0.0181716	0.00100845	0.0471836	0.0281345	0.0172257	0.0729277	0.00298453	0.0944641	0.0146943	0.00533146	0.00502551	0.0180276	0.00885201	6.694469
7270	-706.1888	-734.0189	27.83018	0.1086744	9.201799	1.1885	0.481546	0.173527	0.45759	0.0978889	0.370783	0.131259	0.0319175	0.494563	0.048823	0.251123	0.127929	0.190354	0.0919595	0.122982	0.0100822	0.356662	0.140422	0.109863	0.116321	0.0249972	0.714058	0.409976	0.0403007	0.31836	0.222701	0.11861	0.617512	0.864343	1.07399	1.44415	0.173679	0.0703696	0.0253579	0.0668688	0.0143048	0.0541835	0.0191811	0.00466419	0.0722717	0.00713463	0.0366973	0.0186946	0.0278169	0.0134383	0.0179717	0.00147333	0.05212	0.0205202	0.0160545	0.0169983	0.0036529	0.104347	0.0599109	0.00588924	0.0465228	0.0325439	0.0173327	6.843102
7280	-708.1212	-736.2056	28.08435	0.1232012	8.116801	1.43325	0.321358	0.207737	0.434429	0.0590919	0.361858	0.134681	0.030727	0.249631	0.074147	0.27038	0.137738	0.20495	0.202492	0.132412	0.134126	0.160975	0.105794	0.0437857	0.0217229	0.132018	0.768812	0.0992754	0.0203872	0.432817	0.29798	0.101832	0.595645	0.853786	1.07638	1.47419	0.218004	0.0488802	0.0315978	0.0660788	0.00898817	0.0550404	0.0204857	0.00467373	0.0379702	0.0112781	0.0411261	0.0209507	0.0311739	0.0308001	0.0201406	0.0204012	0.0244851	0.0160918	0.00666002	0.00330416	0.0200807	0.11694	0.0151003	0.00310099	0.0658337	0.0453243	0.0154891	6.574404
7290	-703.6648	-731.8999	28.2351	0.1091111	9.164972	1.08227	0.410314	0.154304	0.59659	0.0207996	0.242651	0.127173	0.0630682	0.286252	0.0495939	0.459341	0.205629	0.152062	0.278078	0.181839	0.178906	0.0509075	0.105328	0.0868822	0.035033	0.181298	0.257851	0.0676146	0.0921877	0.594377	0.408908	0.0684804	0.616828	0.864019	1.07407	1.44508	0.168114	0.0637357	0.0239687	0.0926707	0.00323088	0.0376919	0.0197543	0.00979663	0.0444647	0.00770362	0.0713513	0.0319412	0.0236204	0.0431949	0.0282457	0.0277902	0.00790766	0.016361	0.0134958	0.00544182	0.0281617	0.0400531	0.0105028	0.0143199	0.092327	0.0635173	0.0106373	6.437742
7300	-713.3963	-741.1459	27.74962	0.07083141	14.11803	0.989509	0.312478	0.0706037	0.545454	0.050378	0.221852	0.110837	0.128474	0.288984	0.121298	1.2397	0.340437	0.139028	0.313239	0.166253	0.0434001	0.188036	0.127488	0.208517	0.0404946	0.165758	0.127368	0.104203	0.084286	0.138637	0.597404	0.0973893	0.684866	0.894603	1.0651	1.35543	0.14214	0.0448866	0.010142	0.0783529	0.00723665	0.0318684	0.0159214	0.0184549	0.0415118	0.0174241	0.178079	0.0489027	0.019971	0.0449958	0.0238817	0.0062343	0.0270108	0.0183132	0.0299529	0.00581693	0.0238107	0.018296	0.0149685	0.0121074	0.0199148	0.0858153	0.0139897	6.961505
7310	-709.3151	-736.095	26.77988	0.2345807	4.262926	1.29347	0.464607	0.0777168	0.635794	0.0654305	0.231299	0.133202	0.0643992	0.360917	0.149257	0.719859	0.407902	0.127058	0.0871947	0.463192	0.125237	0.421921	0.0366651	0.489311	0.0479755	0.0912456	0.184862	0.207208	0.087875	0.105229	0.622842	0.0658266	0.468248	0.783837	1.08428	1.66364	0.166524	0.0598142	0.0100054	0.0818532	0.00842363	0.0297778	0.0171487	0.00829085	0.046465	0.0192156	0.0926758	0.0525139	0.0163577	0.0112256	0.0596321	0.0161232	0.0543188	0.00472032	0.0629947	0.00617645	0.0117471	0.0237994	0.0266762	0.0113132	0.0135473	0.0801857	0.00847462	7.767497
7320	-710.0073	-737.6487	27.64141	0.06151188	16.25702	0.938492	0.448536	0.132037	0.461307	0.0630628	0.1662	0.21014	0.0467255	0.768169	0.220118	0.330203	0.295957	0.0416524	0.213888	0.336074	0.155859	0.0826239	0.0303821	0.719306	0.0253047	0.0582073	0.311549	0.432843	0.208472	0.0486003	0.256856	0.0764628	0.704693	0.902906	1.06208	1.33032	0.132574	0.0633613	0.0186519	0.0651654	0.0089084	0.0234777	0.0296849	0.00660055	0.108513	0.0310944	0.0466452	0.0418076	0.00588392	0.0302144	0.0474746	0.0220169	0.0116716	0.00429185	0.101611	0.0035746	0.00822249	0.0440101	0.0611444	0.0294492	0.00686539	0.0362841	0.0108013	7.079028
7330	-708.7828	-737.4367	28.6539	0.03951924	25.30413	0.598881	0.396193	0.147096	0.407473	0.0357636	0.131618	0.11984	0.0420558	0.678524	0.0470585	0.386885	0.132288	0.453136	0.195787	0.160235	0.100353	0.240344	0.0152935	0.571628	0.12649	0.0743202	0.435845	0.0887439	0.218017	0.0212356	0.226881	0.0365462	0.759834	0.924675	1.05279	1.2627	0.098362	0.0650719	0.0241595	0.0669247	0.00587393	0.0216173	0.0196828	0.00690738	0.111443	0.00772903	0.0635432	0.0217274	0.0744245	0.0321567	0.0263175	0.0164824	0.0394748	0.00251185	0.0938861	0.0207752	0.0122066	0.0715846	0.0145756	0.0358078	0.0034878	0.0372637	0.00600246	6.088533
7340	-708.9785	-737.9643	28.98586	0.2359264	4.23861	0.845758	0.430485	0.05456	0.520228	0.0379891	0.252022	0.197688	0.085215	0.172312	0.0666429	0.420372	0.0544101	0.133823	0.212734	0.0804383	0.109697	0.126789	0.0943715	0.351799	0.200916	0.0362104	0.385594	0.184326	0.0805798	0.0934419	0.127951	0.203816	0.467008	0.783076	1.08429	1.66562	0.15211	0.077423	0.00981265	0.0935633	0.00683236	0.0453263	0.0355543	0.015326	0.0309905	0.0119858	0.0756041	0.00978569	0.0240682	0.0382603	0.0144669	0.019729	0.0228031	0.0169728	0.0632714	0.0361348	0.00651247	0.0693494	0.0331511	0.0144923	0.0168056	0.0230121	0.0366564	5.560168
7350	-710.1357	-737.5872	27.45155	0.1031384	9.69571	0.891875	0.618791	0.205248	0.883917	0.18029	0.362264	0.164193	0.162284	0.171094	0.0848736	0.604254	0.0631865	0.0886366	0.171725	0.191775	0.278191	0.0879028	0.141099	0.0106143	0.288802	0.191849	0.554264	0.323324	0.067994	0.248258	0.0990071	0.0915539	0.626336	0.868498	1.07296	1.43221	0.123404	0.085619	0.0283991	0.122303	0.0249457	0.0501246	0.0227185	0.0224545	0.0236735	0.0117435	0.0836076	0.00874279	0.0122642	0.0237607	0.026535	0.0384919	0.0121627	0.0195231	0.00146865	0.0399601	0.0265452	0.0766907	0.0447366	0.00940798	0.0343502	0.0136991	0.0126678	7.227266
7360	-712.8201	-742.4151	29.59499	0.03254403	30.7276	0.617483	0.34161	0.112771	0.87565	0.206002	0.0720396	0.113678	0.134399	0.166751	0.0587616	0.451161	0.109856	0.167754	0.147179	0.0968758	0.151742	0.120242	0.114947	0.0253197	0.0554562	0.378817	0.383741	0.0458265	0.0882784	0.00893898	0.0413192	0.0678177	0.780914	0.93251	1.04893	1.23765	0.119797	0.0662752	0.0218786	0.169884	0.0399661	0.0139763	0.0220544	0.0260746	0.0323511	0.0114003	0.087529	0.021313	0.0325457	0.0285539	0.0187947	0.0294392	0.0233279	0.0223007	0.00491224	0.010759	0.0734937	0.0744489	0.00889073	0.0171267	0.00173424	0.00801628	0.0131572	5.154416
7370	-715.6233	-744.9535	29.33022	0.2973206	3.363373	0.691162	0.337461	0.0535439	0.75127	0.0292428	0.221025	0.0961486	0.171666	0.185458	0.169205	0.349373	0.121781	0.141886	0.0999947	0.0907613	0.2873	0.301083	0.0593125	0.021213	0.113364	0.180921	0.190216	0.269957	0.0131812	0.0686819	0.0184404	0.120768	0.415556	0.74985	1.0838	1.75079	0.134091	0.0654703	0.010388	0.145753	0.00567335	0.0428808	0.0186536	0.0333046	0.0359805	0.0328272	0.0677812	0.0236265	0.0275272	0.0193998	0.0176085	0.0557385	0.0584126	0.0115071	0.0041155	0.0219935	0.0351002	0.0369036	0.0523739	0.00255726	0.0133249	0.0035776	0.02343	5.154416
7380	-712.4753	-740.4786	28.00329	0.4153306	2.40772	1.01042	0.287838	0.0785571	0.789049	0.104745	0.188413	0.063268	0.227054	0.281295	0.119959	0.295649	0.0906885	0.311455	0.309044	0.048767	0.217649	0.0714519	0.212352	0.0568452	0.171945	0.30268	0.246984	0.155736	0.369328	0.065078	0.248223	0.0388629	0.337529	0.692377	1.0775	1.89259	0.158787	0.0452339	0.0123453	0.123999	0.0164607	0.0296091	0.00994259	0.0356816	0.0442056	0.0188516	0.0464614	0.0142517	0.0489453	0.0485664	0.00766374	0.0342036	0.0112287	0.0333712	0.00893324	0.0270212	0.0475663	0.0388136	0.024474	0.05804	0.010227	0.0390083	0.00610731	6.363334
7390	-715.4894	-742.8933	27.40385	0.1713921	5.834574	0.984088	0.736399	0.559506	0.999105	0.259734	0.258407	0.0658093	0.156044	0.192569	0.0780359	0.267734	0.122401	0.237901	0.285723	0.042777	0.0649035	0.0685662	0.233992	0.0903694	0.0880173	0.408524	0.401262	0.0988781	0.02222	0.153661	0.292719	0.0373665	0.533436	0.821559	1.08163	1.56338	0.136552	0.102182	0.0776368	0.138635	0.0360406	0.0358564	0.00913167	0.0216527	0.0267208	0.0108282	0.0371506	0.0169843	0.033011	0.0396468	0.00593572	0.00900598	0.00951422	0.0324686	0.0125396	0.0122132	0.0566865	0.0556789	0.0137203	0.00308324	0.0213219	0.0406176	0.00518496	7.206713
7400	-711.0129	-738.6191	27.60619	0.1764541	5.667196	0.730417	0.104065	0.363635	0.861937	0.190411	0.0601402	0.202479	0.11529	0.478028	0.138293	0.595495	0.233913	0.348737	0.171231	0.0955933	0.0430941	0.153708	0.293783	0.303885	0.304194	0.0790178	0.156851	0.29441	0.0188545	0.324023	0.225455	0.112367	0.527631	0.818373	1.08199	1.57201	0.104356	0.0148678	0.051953	0.123146	0.0272042	0.00859231	0.0289284	0.0164716	0.0682965	0.0197581	0.0850791	0.0334194	0.0498245	0.0244641	0.0136575	0.00615691	0.0219605	0.0419732	0.0434164	0.0434607	0.0112894	0.0224095	0.0420627	0.00269377	0.0462937	0.032211	0.016054	6.999305
7410	-709.0886	-736.6997	27.61107	0.4437729	2.253405	0.682215	0.188811	0.339638	0.783081	0.186271	0.0905303	0.0899739	0.0668424	0.496073	0.157187	0.428876	0.13896	0.359657	0.201342	0.088535	0.05567	0.292685	0.190459	0.0568889	0.0976847	0.047148	0.26354	0.229151	0.0954898	0.338951	0.322049	0.4394	0.321757	0.679512	1.07521	1.92353	0.101413	0.0280673	0.0504879	0.116407	0.0276895	0.0134575	0.0133748	0.00993627	0.0737424	0.0233662	0.0637534	0.0206568	0.0534639	0.02993	0.0131609	0.00827548	0.0435084	0.0283121	0.00845666	0.0145211	0.00700866	0.0391757	0.0340638	0.0141948	0.0503858	0.0478733	0.0653178	6.727109
7420	-709.6408	-738.2435	28.60265	0.3258376	3.069013	0.577684	0.196441	0.136652	0.712581	0.140895	0.21756	0.0469436	0.108744	0.253753	0.132391	0.350367	0.23566	0.345985	0.162344	0.0954819	0.0741494	0.355268	0.160414	0.191949	0.100555	0.0381795	0.158354	0.193002	0.344691	0.210921	0.223515	0.0889838	0.394531	0.735279	1.08284	1.78735	0.098691	0.0335597	0.0233454	0.121737	0.0240704	0.0371678	0.0080198	0.0185777	0.0433509	0.0226175	0.0598564	0.0402599	0.0591077	0.0277348	0.016312	0.0126676	0.0606937	0.027405	0.0327923	0.0171787	0.00652255	0.027053	0.0329723	0.0588867	0.0360336	0.0381851	0.0152019	5.853465
7430	-711.881	-738.0255	26.14458	0.2060213	4.853867	1.08477	2.28684	0.217766	0.162482	0.280732	0.270524	0.159427	0.110974	0.331731	0.164621	0.4608	0.249246	0.34953	0.130812	0.0803786	0.0734954	0.389091	0.118614	0.0910856	0.0322063	0.123593	0.177093	0.175377	0.289275	0.0435302	0.277929	0.299422	0.495893	0.800373	1.08355	1.62019	0.12866	0.271231	0.0258281	0.0192712	0.0332962	0.0320855	0.0189088	0.013162	0.0393449	0.0195248	0.0546532	0.0295618	0.041456	0.015515	0.00953331	0.00871692	0.0461482	0.0140682	0.0108032	0.00381983	0.0146588	0.0210041	0.0208006	0.0343094	0.0051629	0.0329637	0.0355129	8.43135
7440	-706.3997	-734.5387	28.13897	0.1029559	9.712897	0.909893	0.475787	0.309415	0.171559	0.285961	0.306193	0.113437	0.136743	0.287839	0.169434	0.486542	0.148482	0.402369	0.126727	0.0785027	0.0294727	0.251396	0.107204	0.0961739	0.182392	0.0131906	0.184549	0.148212	0.321626	0.0485028	0.302551	0.44587	0.626632	0.868636	1.07292	1.43181	0.139127	0.07275	0.047311	0.0262321	0.0437247	0.0468184	0.017345	0.0209086	0.0440119	0.0259073	0.0743945	0.0227036	0.0615241	0.0193772	0.0120034	0.00450651	0.0384396	0.016392	0.0147054	0.0278886	0.0020169	0.0282184	0.0226622	0.0491781	0.0074163	0.0462615	0.0681755	6.540025
7450	-709.6103	-738.3544	28.74411	0.1245272	8.030375	1.00695	0.570614	0.128784	0.266844	0.146097	0.139285	0.113294	0.120466	0.234118	0.167724	0.382796	0.066139	0.219426	0.0971626	0.316625	0.0704745	0.283382	0.150668	0.219287	0.149702	0.0764367	0.135288	0.199992	0.153916	0.154127	0.111289	0.232433	0.593734	0.852846	1.07657	1.47685	0.170285	0.0964964	0.0217787	0.0451259	0.0247065	0.0235545	0.0191591	0.020372	0.0395916	0.0283637	0.0647346	0.0111848	0.0371071	0.0164311	0.0535444	0.0119179	0.0479227	0.0254795	0.0370836	0.0253161	0.0129262	0.0228785	0.0338206	0.0260287	0.0260644	0.01882	0.0393068	5.913316
7460	-715.701	-744.8734	29.1724	0.164592	6.075629	0.563091	0.422416	0.0420546	0.251992	0.127576	0.179747	0.11208	0.119176	0.396413	0.20205	0.392044	0.139304	0.31718	0.0717626	0.313234	0.00260649	0.153297	0.149055	0.177845	0.0528299	0.361974	0.164251	0.0743569	0.00765994	0.04062	0.278927	0.331418	0.541425	0.825891	1.08109	1.5516	0.103415	0.0775793	0.00772358	0.0462799	0.0234301	0.0330115	0.0205842	0.0218874	0.0728037	0.0371078	0.0720013	0.0255839	0.0582521	0.0131796	0.0575273	0.000478697	0.0281539	0.0273748	0.0326623	0.00970254	0.0664787	0.0301657	0.0136561	0.00140679	0.0074601	0.0512266	0.060867	5.444961
7470	-716.2811	-745.3408	29.05965	0.1597897	6.258226	0.388023	0.597769	0.00948804	0.476417	0.155144	0.207725	0.0581804	0.168714	0.285139	0.298163	0.535158	0.082542	0.279002	0.0344635	0.299612	0.0177082	0.213939	0.335185	0.382402	0.142532	0.0573917	0.155005	0.0981705	0.0104562	0.0468296	0.117936	0.109417	0.547206	0.828988	1.08067	1.54313	0.0697567	0.107464	0.00170571	0.0856478	0.0278911	0.0373438	0.0104594	0.0303306	0.0512607	0.0536023	0.096208	0.014839	0.0501576	0.00619567	0.0538627	0.00318349	0.0384608	0.0602579	0.0687463	0.0256237	0.0103176	0.027866	0.0176486	0.00187976	0.00841879	0.021202	0.0196705	5.562513
7480	-707.7263	-736.0962	28.36991	0.126184	7.924934	0.548505	0.453772	0.0032241	0.379295	0.0695647	0.321609	0.110208	0.0943891	0.456531	0.279249	0.230616	0.284032	0.163597	0.24057	0.280606	0.0165849	0.279575	0.383359	0.451842	0.0244614	0.275979	0.144557	0.141879	0.0652949	0.0555069	0.163937	0.367113	0.591364	0.851675	1.07681	1.48015	0.0872601	0.0721893	0.000512914	0.0603409	0.0110669	0.051164	0.0175327	0.0150161	0.0726283	0.044425	0.0366881	0.0451858	0.0260262	0.0382717	0.0446408	0.00263844	0.0444768	0.0609876	0.0718823	0.0038915	0.0439048	0.0229973	0.0225712	0.0103876	0.00883044	0.0260803	0.058403	6.285857
7490	-714.3967	-742.7284	28.3317	0.3594277	2.782201	0.780382	0.404807	0.00119652	0.310048	0.185506	0.324215	0.123047	0.0113711	0.327303	0.273689	0.309039	0.332387	0.0843534	0.268596	0.313296	0.012738	0.0896945	0.295556	0.504481	0.0924496	0.30813	0.373525	0.0445433	0.0224833	0.0860688	0.0925097	0.119414	0.371678	0.718709	1.08121	1.82841	0.128124	0.0664617	0.000196446	0.050904	0.0304566	0.05323	0.020202	0.00186692	0.053737	0.0449346	0.0507384	0.0545717	0.0138493	0.0440985	0.0514373	0.00209133	0.0147262	0.0485248	0.0828263	0.0151785	0.0505892	0.0613258	0.00731317	0.00369135	0.0141309	0.0151884	0.0196056	6.090828
7500	-715.8743	-743.1376	27.26333	0.001614374	619.435	0.936107	0.340873	0.00711638	0.474881	0.0732823	0.427495	0.302473	0.0183876	0.392616	0.454339	0.327598	0.13932	0.00809413	0.210995	0.375814	0.508436	0.19895	0.118979	0.635855	0.0931838	0.369618	0.480332	0.267582	0.0274722	0.024168	0.0267434	0.276296	0.9494	0.986498	1.01258	1.05152	0.124532	0.0453469	0.000946703	0.0631742	0.00974887	0.0568703	0.0402384	0.00244614	0.0522304	0.0604415	0.0435809	0.018534	0.00107678	0.028069	0.0499952	0.0676381	0.0264667	0.015828	0.0845889	0.0123964	0.0491709	0.0638994	0.0355968	0.00365467	0.00321511	0.00355772	0.0367561	7.517007
7510	-708.0918	-736.9424	28.85066	0.1192008	8.389209	0.585419	0.28377	0.042959	0.355887	0.0883479	0.355881	0.153934	0.028805	0.326845	0.168863	0.272719	0.151361	0.00134307	0.135073	0.0917901	0.518423	0.209112	0.322552	0.114057	0.325544	0.0570886	0.399867	0.330562	0.100551	0.0780647	0.00691844	0.306355	0.601493	0.856647	1.07577	1.46609	0.100724	0.0488241	0.00739131	0.0612321	0.0152007	0.0612311	0.0264851	0.00495604	0.0562354	0.0290537	0.0469227	0.0260425	0.000231082	0.02324	0.0157929	0.0891973	0.0359788	0.0554967	0.0196241	0.0560115	0.00982238	0.0687992	0.0568749	0.0173003	0.0134314	0.00119035	0.0527099	5.812093
7520	-707.9648	-735.6739	27.70911	0.0328306	30.45938	1.13571	0.097209	0.0354246	0.265245	0.0447945	0.442475	0.145064	0.0105179	0.266767	0.0849848	0.476296	0.136619	0.00131325	0.206397	0.097431	0.552689	0.259993	0.401036	0.199585	0.404756	0.103894	0.633175	0.165778	0.215883	0.0362066	0.0293663	0.591401	0.780001	0.932176	1.0491	1.23872	0.161322	0.0138081	0.00503189	0.0376767	0.00636284	0.0628514	0.0206056	0.00149402	0.037893	0.0120717	0.0676556	0.0194061	0.000186541	0.0293177	0.0138396	0.0785069	0.0369308	0.0569653	0.0283502	0.0574937	0.0147577	0.0899395	0.023548	0.0306651	0.00514298	0.00417135	0.0840057	7.040011
7530	-707.2008	-734.689	27.48823	0.1323348	7.556589	0.930489	0.290583	0.00387183	0.293588	0.178713	0.174315	0.173759	0.00865319	0.397254	0.174649	0.726211	0.122283	0.00247265	0.228452	0.393469	0.293878	0.287776	0.171544	0.277975	0.494148	0.0489049	0.216673	0.350426	0.265209	0.0288267	0.0881412	0.539128	0.582742	0.847376	1.07766	1.49222	0.129931	0.0405764	0.000540654	0.0409959	0.0249551	0.024341	0.0242633	0.00120831	0.0554717	0.0243876	0.101406	0.0170753	0.000345275	0.0319005	0.0549431	0.0410365	0.0401843	0.0239539	0.0388158	0.0690017	0.00682896	0.0302558	0.0489326	0.0370331	0.00402529	0.0123078	0.0752825	7.161393
7540	-716.0998	-742.0494	25.9496	0.2159776	4.630111	1.75287	0.155799	0.0193758	0.686529	0.268729	0.198767	0.206777	0.0229785	0.312026	0.162621	0.485246	0.304631	0.0151215	0.50663	0.796753	0.349722	0.00492976	0.269262	0.168714	0.44405	0.172496	0.0611289	0.106891	0.663928	0.0396112	0.0516634	0.389119	0.48595	0.794521	1.08388	1.63565	0.203435	0.0180817	0.00224872	0.0796773	0.0311882	0.0230686	0.0239981	0.00266684	0.0362132	0.0188735	0.0563168	0.0353549	0.00175498	0.0587985	0.0924696	0.040588	0.000572139	0.0312501	0.0195806	0.0515356	0.0200196	0.00709451	0.0124055	0.0770542	0.0045972	0.00599595	0.0451604	8.616373
7550	-711.6694	-740.1479	28.47846	0.08059369	12.40792	1.01726	0.460241	0.0314095	0.237429	0.0162815	0.357851	0.0750099	0.018376	0.505482	0.167633	0.158474	0.154586	0.127237	0.203345	0.320714	0.200595	0.0345859	0.24196	0.27371	0.637618	0.245858	0.0558947	0.110644	0.23781	0.10192	0.0791326	0.151848	0.665708	0.886327	1.06785	1.38011	0.16347	0.0739592	0.0050474	0.038154	0.00261638	0.0575055	0.0120538	0.00295297	0.0812293	0.0269381	0.0254663	0.0248414	0.0204465	0.0326768	0.0515377	0.0322349	0.00555784	0.0388821	0.0439843	0.102463	0.0395086	0.00898209	0.0177801	0.0382153	0.0163782	0.0127163	0.0244015	6.222902
7560	-711.6026	-739.9235	28.32093	0.09609324	10.40656	1.12607	0.293968	0.0166654	0.167636	0.0272051	0.339765	0.131596	0.0559369	0.544318	0.117744	0.413877	0.317579	0.16172	0.430452	0.244155	0.105683	0.295399	0.0744624	0.164202	0.314082	0.246973	0.0657687	0.0223694	0.156932	0.130312	0.232538	0.167522	0.638009	0.873902	1.07153	1.41656	0.176918	0.0461855	0.00261831	0.0263375	0.00427422	0.0533807	0.0206752	0.0087883	0.0855182	0.0184988	0.0650247	0.0498952	0.0254079	0.0676287	0.0383594	0.0166039	0.0464104	0.0116989	0.025798	0.0493457	0.0388021	0.010333	0.00351448	0.0246558	0.0204735	0.0365343	0.0263196	6.364929
7570	-712.0515	-740.1532	28.10173	0.2358036	4.240817	0.911636	0.555217	0.0383283	0.0278947	0.159252	0.0604113	0.132373	0.10225	0.565717	0.101372	0.582475	0.330064	0.169535	0.306488	0.258765	0.0331761	0.142624	0.114423	0.0250439	0.326429	0.432272	0.0569237	0.0892449	0.220442	0.35052	0.108207	0.243339	0.467121	0.783146	1.08429	1.66544	0.141461	0.0861547	0.00594751	0.0043285	0.0247116	0.0093742	0.0205407	0.0158665	0.0877839	0.0157302	0.0903844	0.0512171	0.0263072	0.0475586	0.0401533	0.00514803	0.0221313	0.0177554	0.00388614	0.050653	0.0670769	0.00883302	0.0138484	0.0342066	0.0543912	0.0167908	0.0377596	6.444422
7580	-708.0385	-733.8021	25.76357	0.6553648	1.525868	1.21739	0.481119	0.0524076	0.204274	0.129561	0.246448	0.159392	0.131411	0.85277	0.121738	1.16139	0.193527	0.292187	0.20035	0.380584	0.0619188	0.158601	0.0796584	0.0489508	0.205899	0.344547	0.250962	0.241442	0.504912	0.396506	0.116113	0.12896	0.229291	0.592806	1.05191	2.126	0.145568	0.0575294	0.00626659	0.0244259	0.0154921	0.0294688	0.0190591	0.0157134	0.101969	0.0145567	0.138872	0.0231408	0.034938	0.0239566	0.045508	0.00740388	0.0189645	0.00952507	0.00585324	0.0246202	0.0411989	0.0300086	0.0288702	0.0603744	0.0474119	0.0138841	0.0154203	8.363017
7590	-705.4512	-731.5335	26.08223	0.4017103	2.489356	1.56794	0.724907	0.130062	0.148149	0.0966437	0.364718	0.0442089	0.230075	0.462051	0.156793	0.586029	0.249253	0.341839	0.413547	0.112819	0.186427	0.27681	0.19853	0.0224848	0.0411967	0.31758	0.177065	0.0178795	0.650302	0.397856	0.205025	0.177822	0.345445	0.69866	1.07851	1.87739	0.188954	0.0873591	0.0156739	0.0178535	0.0116466	0.0439525	0.00532765	0.0277266	0.0556821	0.0188952	0.0706228	0.0300377	0.0411953	0.0498369	0.0135959	0.0224665	0.0333586	0.023925	0.00270966	0.00496465	0.0382718	0.0213383	0.00215467	0.0783685	0.0479459	0.0247078	0.0214295	8.298013
7600	-707.272	-735.4338	28.16175	0.3082797	3.243808	0.581917	0.563688	0.0120435	0.272466	0.11546	0.121518	0.180051	0.121808	0.359291	0.121922	0.455696	0.125733	0.427893	0.321574	0.318157	0.144966	0.215247	0.14849	0.0197426	0.112877	0.555901	0.123948	0.0612855	0.228864	0.142663	0.193294	0.265432	0.407286	0.744192	1.08348	1.76504	0.0921932	0.0893052	0.00190806	0.0431669	0.0182923	0.0192522	0.0285255	0.019298	0.0569225	0.0193161	0.072196	0.0199199	0.0677912	0.050947	0.0504057	0.022967	0.0341017	0.0235253	0.00312782	0.0178831	0.0880714	0.0196371	0.00970948	0.0362589	0.0226022	0.0306236	0.0420525	6.311928
7610	-706.1851	-736.0458	29.86072	0.1017399	9.828982	0.726661	0.311896	0.0425902	0.230465	0.126158	0.0972824	0.149758	0.0344131	0.287633	0.0937734	0.364811	0.100318	0.342553	0.215655	0.0537137	0.203516	0.172318	0.0396311	0.120016	0.145472	0.225038	0.15165	0.0740444	0.121708	0.096708	0.171053	0.120662	0.628612	0.86956	1.07268	1.42914	0.150775	0.0647154	0.00883706	0.0478193	0.0261765	0.0201852	0.0310735	0.00714039	0.0596811	0.0194571	0.0756948	0.0208151	0.0710765	0.0447465	0.0111451	0.0422276	0.0357543	0.00822307	0.0249023	0.030184	0.0466932	0.0314659	0.0153635	0.0252532	0.020066	0.0354919	0.0250362	4.819497
